Ranking,UserID,OutDegree,InDegree
166,33728,5,3
167,8082,5,5
168,5796,5,5
169,5965,5,5
170,6030,6,6
171,6004,5,5
172,6075,5,5
173,6091,5,5
174,6290,5,5
175,6372,5,5
176,6419,5,5
177,6500,5,5
178,6578,5,5
179,8409,5,5
180,6595,5,5
181,6666,5,5
182,9050,5,5
183,7029,5,5
184,6918,5,5
185,6844,5,5
186,6903,5,5
187,7057,5,5
188,9546,5,5
189,7137,5,5
190,7181,5,5
191,7278,5,5
192,7314,5,5
193,12264,5,5
194,15684,5,5
195,39754,5,3
196,7900,5,5
197,7920,5,5
198,122897,5,2
199,8295,5,5
200,8185,5,5
201,8122,5,5
202,8218,5,5
203,8235,5,5
204,8303,5,5
205,8323,5,5
206,8659,5,5
207,8821,5,5
208,8636,5,5
209,8708,5,5
210,8719,5,5
211,8747,5,5
212,8881,5,5
213,8843,5,5
214,8921,5,5
215,9089,5,5
216,9096,5,5
217,9177,5,5
218,9973,5,5
219,9430,5,5
220,9580,5,5
221,9503,5,5
222,9581,5,5
223,9632,5,5
224,9688,5,5
225,9699,5,5
226,9761,5,5
227,9869,5,5
228,9871,5,5
229,10075,5,5
230,10222,5,5
231,10337,5,5
232,11245,5,5
233,10379,5,5
234,10538,5,5
235,10527,5,5
236,10640,5,5
237,10873,5,5
238,13309,5,5
239,10968,5,5
240,11057,5,5
241,34116,5,3
242,11131,5,5
243,11346,5,5
244,11337,5,5
245,11942,5,5
246,11917,5,5
247,12127,5,5
248,12031,5,5
249,12140,5,5
250,12530,5,5
251,13158,5,5
252,12589,5,5
253,13006,5,5
254,12818,5,5
255,12809,5,5
256,13140,5,5
257,18617,5,5
258,13062,5,5
259,19551,5,5
260,13259,5,5
261,13242,5,5
262,13397,5,5
263,13404,5,5
264,13434,5,5
265,13862,5,5
266,13499,5,5
267,13938,5,5
268,17917,5,5
269,14350,5,5
270,18782,5,5
271,14001,5,5
272,13970,5,5
273,13701,5,5
274,15569,5,5
275,14005,5,5
276,14108,5,5
277,14097,5,5
278,14120,5,5
279,14485,5,5
280,14464,5,5
281,14568,5,5
282,14766,5,5
283,14771,5,5
284,15059,5,5
285,15066,5,5
286,15724,5,5
287,15309,5,5
288,15473,5,5
289,15834,5,5
290,15971,5,5
291,16279,5,5
292,16967,5,5
293,16313,5,5
294,16523,5,5
295,16635,5,5
296,21935,5,5
297,17319,5,5
298,17097,5,5
299,17211,5,5
300,17393,5,5
301,17556,5,5
302,18330,5,5
303,17930,5,5
304,17887,5,5
305,17914,5,5
306,32436,5,3
307,18521,5,5
308,38565,5,1
309,18132,5,5
310,18244,5,5
311,18255,5,5
312,18377,5,5
313,18873,5,5
314,19153,5,5
315,23967,5,5
316,24376,5,5
317,19482,5,5
318,19541,5,5
319,19953,5,5
320,24444,5,5
321,20018,5,5
322,20756,5,5
323,20643,5,5
324,28327,5,5
325,27602,5,5
326,20744,5,5
327,21012,5,5
328,20827,5,5
329,21648,5,5
330,21612,5,5
331,22297,5,5
332,21630,5,5
333,22471,5,5
334,25022,5,5
335,23980,5,5
336,23590,5,5
337,24232,5,5
338,24331,5,5
339,24345,5,5
340,24703,5,5
341,24883,5,5
342,26111,5,5
343,25029,5,5
344,25346,5,5
345,25160,5,5
346,25574,5,5
347,33068,5,2
348,25719,5,5
349,25833,5,5
350,26485,5,5
351,26291,5,5
352,26936,5,5
353,27596,5,5
354,28526,5,5
355,28085,5,5
356,31700,5,1
357,28444,5,5
358,28938,5,5
359,29325,5,5
360,6112,6,6
361,3339,5,5
362,5854,5,5
363,24236,5,5
364,3788,5,5
365,5923,5,5
366,4069,5,5
367,5370,5,5
368,5750,5,5
369,6554,5,5
370,6585,5,5
371,8380,5,5
372,6804,5,5
373,6996,5,5
374,8201,5,5
375,8421,5,5
376,9094,5,5
377,9993,5,5
378,10596,5,5
379,11390,5,5
380,31426,5,1
381,24381,5,5
382,12268,5,5
383,14131,5,5
384,14376,5,5
385,19494,5,5
386,24216,5,5
387,6482,6,6
388,15472,6,6
389,6793,5,5
390,458,5,5
391,22108,5,5
392,1368,5,5
393,12954,5,5
394,38130,5,4
395,3505,5,5
396,5769,5,5
397,4710,5,5
398,21909,5,5
399,5464,5,5
400,6589,5,5
401,6451,5,5
402,6385,6,6
403,7062,5,5
404,7079,5,5
405,12213,5,5
406,8660,5,5
407,9340,5,5
408,18670,5,5
409,14133,6,6
410,14073,5,5
411,22499,5,5
412,3,4,4
413,386,4,4
414,470,4,4
415,10,4,4
416,119,4,4
417,13,4,4
418,17,4,4
419,30,4,4
420,2203,4,4
421,36,4,4
422,1198,4,4
423,1641587,4,1
424,1641355,4,1
425,1538392,4,1
426,35886,4,1
427,53,4,4
428,4153,4,4
429,58,4,4
430,1070,4,4
431,339,4,4
432,65,4,4
433,70,4,4
434,454,4,4
435,104,4,4
436,86,4,4
437,6760,4,4
438,120,4,4
439,356,4,4
440,145,4,4
441,147,4,4
442,303,4,4
443,179,4,4
444,460,4,4
445,190,4,4
446,373,4,4
447,211,4,4
448,208,4,4
449,230,4,4
450,3938,4,4
451,4100,4,4
452,4117,4,4
453,273,4,4
454,245,4,4
455,3277,4,4
456,258,4,4
457,263,4,4
458,268,4,4
459,1919,4,4
460,42582,4,4
461,282,4,4
462,285,4,4
463,293,4,4
464,35863,4,1
465,3430,4,4
466,3475,4,4
467,4132,4,4
468,12176,4,4
469,42082,4,1
470,3284,4,4
471,362,4,4
472,377,4,4
473,7162,4,4
474,3264,4,4
475,20839,4,4
476,407,4,4
477,6048,4,4
478,6302,4,4
479,5638,4,4
480,413,4,4
481,7757,4,4
482,35747,4,1
483,428,4,4
484,5971,4,4
485,439,4,4
486,33468,4,1
487,2652,4,4
488,467,4,4
489,478,4,4
490,484,4,4
491,5805,4,4
492,5809,4,4
493,5951,4,4
494,7131,4,4
495,7145,4,4
496,505,4,4
497,511,4,4
498,6681,4,4
499,6699,4,4
500,6605,4,4
501,6893,4,4
502,5890,4,4
503,8137,4,4
504,8157,4,4
505,36200,4,2
506,528,4,4
507,5444,4,4
508,5437,4,4
509,5431,4,4
510,538,4,4
511,4481,4,4
512,554,4,4
513,560,4,4
514,36207,4,4
515,566,4,4
516,21927,4,4
517,597,4,4
518,7351,4,4
519,3470,4,4
520,664,4,4
521,604,4,4
522,672,4,4
523,661,4,4
524,37031,4,2
525,639,4,4
526,12608,4,4
527,654,4,4
528,657,4,4
529,3460,4,4
530,3380,4,4
531,667,4,4
532,713,4,4
533,4414,4,4
534,738,4,4
535,1016,4,4
536,688,4,4
537,709,4,4
538,109346,4,3
539,747,4,4
540,41823,4,3
541,19812,4,4
542,732,4,4
543,901,4,4
544,892,4,4
545,7875,4,4
546,7823,4,4
547,760,4,4
548,7764,4,4
549,7688,4,4
550,10149,4,4
551,848,4,4
552,781,4,4
553,837,4,4
554,874,4,4
555,109364,4,2
556,862,4,4
557,965,4,4
558,805,4,4
559,2195,4,4
560,36188,4,4
561,37036,4,2
562,863,4,4
563,42662,4,4
564,24582,4,4
565,879,4,4
566,1137,4,4
567,4963,4,4
568,2196,4,4
569,907,4,4
570,978,4,4
571,915,4,4
572,924,4,4
573,930,4,4
574,41976,4,3
575,936,4,4
576,17397,4,4
577,23187,4,4
578,975,4,4
579,996,4,4
580,1131,4,4
581,1029,4,4
582,1044,4,4
583,41991,4,4
584,1060,4,4
585,1548998,4,2
586,1081,4,4
587,1133,4,4
588,7800,4,4
589,1125,4,4
590,1113,4,4
591,25440,4,4
592,2560,4,4
593,2680,4,4
594,3069,4,4
595,5895,4,4
596,37059,4,3
597,1556133,4,2
598,1168,4,4
599,8490,4,4
600,2272,4,4
601,16461,4,4
602,16457,4,4
603,1222,4,4
604,1203,4,4
605,1207,4,4
606,19378,4,4
607,1211,4,4
608,1267,4,4
609,1619296,4,1
610,1352,5,5
611,1238,4,4
612,1316,4,4
613,1371,4,4
614,1348,4,4
615,34540,4,2
616,1279,4,4
617,19489,4,4
618,1330,4,4
619,1326,4,4
620,1393,4,4
621,1377,4,4
622,1378,4,4
623,1588,4,4
624,1475,4,4
625,1603388,4,2
626,1399,4,4
627,1407,4,4
628,34600,4,2
629,1445,4,4
630,37139,4,2
631,1437,4,4
632,1460,4,4
633,1502,4,4
634,1482,4,4
635,1470,4,4
636,1875,4,4
637,1664,4,4
638,24668,4,4
639,1518,4,4
640,26445,4,4
641,34210,4,2
642,1566,4,4
643,1615,4,4
644,25358,4,4
645,1597,4,4
646,1606,4,4
647,1636,4,4
648,1845,4,4
649,26367,4,4
650,1617,4,4
651,1760,4,4
652,1656,4,4
653,1669,4,4
654,23925,4,4
655,1684,4,4
656,1694,4,4
657,1700,4,4
658,42833,4,1
659,34691,4,2
660,1753,4,4
661,10158,4,4
662,1756,4,4
663,1769,4,4
664,1774,4,4
665,1804,4,4
666,21882,4,4
667,26126,4,4
668,1864,4,4
669,1969,4,4
670,1901,4,4
671,1907,4,4
672,1911,4,4
673,1929,4,4
674,35762,4,2
675,1932,4,4
676,1939,4,4
677,1964,4,4
678,12814,4,4
679,13785,4,4
680,13761,4,4
681,1988,4,4
682,35815,4,2
683,2008,4,4
684,10056,4,4
685,2011,4,4
686,11166,4,4
687,11179,4,4
688,2021,4,4
689,21239,4,4
690,21236,4,4
691,2092,4,4
692,2060,4,4
693,2037,4,4
694,2057,4,4
695,6776,4,4
696,4034,4,4
697,3138,4,4
698,2122,4,4
699,2086,4,4
700,2127,4,4
701,2097,4,4
702,2099,4,4
703,25060,4,4
704,25059,4,4
705,2281,4,4
706,2119,4,4
707,2143,4,4
708,3150,4,4
709,2231,4,4
710,2164,4,4
711,2169,4,4
712,2175,4,4
713,4890,4,4
714,4901,4,4
715,2259,4,4
716,28476,4,4
717,2268,4,4
718,22299,4,4
719,22281,4,4
720,2274,4,4
721,2592,4,4
722,22449,4,4
723,2286,4,4
724,3877,4,4
725,42145,4,2
726,40753,4,2
727,12939,4,4
728,42995,4,1
729,2404,4,4
730,2385,4,4
731,2449,4,4
732,36259,4,4
733,2417,4,4
734,2475,4,4
735,2458,4,4
736,9950,4,4
737,2451,4,4
738,2468,4,4
739,2655,4,4
740,3265,4,4
741,2548,4,4
742,2555,4,4
743,2601,4,4
744,2566,4,4
745,2580,4,4
746,2632,4,4
747,2633,4,4
748,2597,4,4
749,21538,4,4
750,2642,4,4
751,2729,4,4
752,2795,4,4
753,2677,4,4
754,18348,4,4
755,2686,4,4
756,2691,4,4
757,2709,4,4
758,2747,4,4
759,2739,4,4
760,2754,4,4
761,37726,4,3
762,3188,4,4
763,35664,4,4
764,2813,4,4
765,3192,4,4
766,21601,4,4
767,2968,4,4
768,2827,4,4
769,37070,4,3
770,5304,4,4
771,2861,4,4
772,2872,4,4
773,3088,4,4
774,23129,4,4
775,2949,4,4
776,2971,4,4
777,2975,4,4
778,2964,4,4
779,3018,4,4
780,32898,4,3
781,33323,4,2
782,42036,4,2
783,42130,4,3
784,3026,4,4
785,3054,4,4
786,3060,4,4
787,3062,4,4
788,21684,4,4
789,9650,4,4
790,3118,4,4
791,25636,4,4
792,25531,4,4
793,3127,4,4
794,3129,4,4
795,9145,4,4
796,9128,4,4
797,21524,4,4
798,4051,4,4
799,27510,4,4
800,3198,4,4
801,3226,4,4
802,3449,4,4
803,21531,4,4
804,3972,4,4
805,3922,4,4
806,3282,4,4
807,117136,4,3
808,3316,4,4
809,3301,4,4
810,3310,4,4
811,3305,4,4
812,24050,4,4
813,26161,4,4
814,3324,4,4
815,3392,4,4
816,3414,4,4
817,3336,4,4
818,3328,4,4
819,31508,4,2
820,31691,4,3
821,20547,4,4
822,3366,4,4
823,3359,4,4
824,4102,4,4
825,3401,4,4
826,3410,4,4
827,3387,4,4
828,3422,4,4
829,3444,4,4
830,27546,4,4
831,25815,4,4
832,3455,4,4
833,3524,4,4
834,3486,4,4
835,3492,4,4
836,3533,4,4
837,3572,4,4
838,3590,4,4
839,3710,4,4
840,3516,4,4
841,3621,4,4
842,3541,4,4
843,117561,4,3
844,3548,4,4
845,3567,4,4
846,3580,4,4
847,3583,4,4
848,3632,4,4
849,3644,4,4
850,4548,4,4
851,3598,4,4
852,3654,4,4
853,3663,4,4
854,3798,4,4
855,3785,4,4
856,4608,4,4
857,3781,4,4
858,3727,4,4
859,3703,4,4
860,4605,4,4
861,3720,4,4
862,3743,4,4
863,24470,4,4
864,7536,4,4
865,3847,4,4
866,3758,4,4
867,33124,4,3
868,33096,4,2
869,3810,4,4
870,4620,4,4
871,3827,4,4
872,3842,4,4
873,3862,4,4
874,4822,4,4
875,3854,4,4
876,7550,4,4
877,3869,4,4
878,3880,4,4
879,42463,4,4
880,4869,4,4
881,3886,4,4
882,3945,4,4
883,3995,4,4
884,3908,4,4
885,7253,4,4
886,7268,4,4
887,4079,4,4
888,3949,4,4
889,4279,4,4
890,5646,4,4
891,5664,4,4
892,3989,4,4
893,21875,4,4
894,3978,4,4
895,3980,4,4
896,21852,4,4
897,21869,4,4
898,3992,4,4
899,4055,4,4
900,3999,4,4
901,7290,4,4
902,4048,4,4
903,4011,4,4
904,28776,4,4
905,22156,4,4
906,43137,4,4
907,6830,4,4
908,4032,4,4
909,5940,4,4
910,4062,4,4
911,7867,4,4
912,5815,4,4
913,4228,4,4
914,33333,4,3
915,4090,5,5
916,33114,4,2
917,4123,4,4
918,20368,4,4
919,20392,4,4
920,4140,4,4
921,4151,4,4
922,4146,4,4
923,4169,4,4
924,4167,4,4
925,4244,4,4
926,4195,4,4
927,4211,4,4
928,4221,4,4
929,4216,4,4
930,4599,4,4
931,4578,4,4
932,4246,4,4
933,4251,4,4
934,4254,4,4
935,4286,4,4
936,4265,4,4
937,4443,4,4
938,4450,4,4
939,4298,4,4
940,4325,4,4
941,4303,4,4
942,4365,4,4
943,4322,4,4
944,4320,4,4
945,4358,4,4
946,4694,4,4
947,4349,4,4
948,4730,4,4
949,4728,4,4
950,4441,4,4
951,4374,4,4
952,12941,4,4
953,36028,4,3
954,4454,4,4
955,4466,4,4
956,5017,4,4
957,5010,4,4
958,4483,4,4
959,5025,4,4
960,5036,4,4
961,5184,4,4
962,4489,4,4
963,4493,4,4
964,23563,4,4
965,8867,4,4
966,23572,4,4
967,4501,4,4
968,4508,4,4
969,5210,4,4
970,5142,4,4
971,4557,4,4
972,4568,4,4
973,4586,4,4
974,4598,4,4
975,4658,4,4
976,4659,4,4
977,4664,4,4
978,4631,4,4
979,4834,4,4
980,4670,4,4
981,4685,4,4
982,4757,4,4
983,4843,4,4
984,4700,4,4
985,4713,4,4
986,4787,4,4
987,4718,4,4
988,4795,4,4
989,4996,4,4
990,4903,4,4
991,26677,4,4
992,4775,4,4
993,36112,4,2
994,4791,4,4
995,4802,4,4
996,4915,4,4
997,4813,4,4
998,4910,4,4
999,4816,4,4
1000,4939,4,4
1001,5324,4,4
1002,4832,4,4
1003,4863,4,4
1004,4887,4,4
1005,7696,4,4
1006,4922,4,4
1007,4927,4,4
1008,4930,4,4
1009,4973,4,4
1010,4949,4,4
1011,5055,4,4
1012,4988,4,4
1013,5328,4,4
1014,5395,4,4
1015,7808,4,4
1016,5040,4,4
1017,5100,4,4
1018,5059,4,4
1019,5087,4,4
1020,5339,4,4
1021,5095,4,4
1022,5122,4,4
1023,5229,4,4
1024,5132,4,4
1025,5135,4,4
1026,5343,4,4
1027,5348,4,4
1028,5157,4,4
1029,5149,4,4
1030,5151,4,4
1031,5174,4,4
1032,5203,4,4
1033,16350,4,4
1034,16351,4,4
1035,5292,4,4
1036,5215,4,4
1037,5983,4,4
1038,5652,4,4
1039,5266,4,4
1040,5225,4,4
1041,5461,4,4
1042,5277,4,4
1043,5521,4,4
1044,5298,4,4
1045,16878,4,4
1046,16855,5,5
1047,5516,4,4
1048,5525,4,4
1049,6085,4,4
1050,5357,4,4
1051,5462,4,4
1052,5428,4,4
1053,5393,4,4
1054,5402,4,4
1055,5408,4,4
1056,7845,4,4
1057,7960,4,4
1058,5550,4,4
1059,5546,4,4
1060,7985,4,4
1061,7972,4,4
1062,5489,4,4
1063,5506,4,4
1064,5543,4,4
1065,6317,4,4
1066,5593,4,4
1067,5570,4,4
1068,5567,4,4
1069,8078,4,4
1070,6387,4,4
1071,5723,4,4
1072,5689,4,4
1073,6055,4,4
1074,43154,4,2
1075,5619,4,4
1076,21923,4,4
1077,21921,4,4
1078,21902,4,4
1079,5633,4,4
1080,5673,4,4
1081,5683,4,4
1082,5816,4,4
1083,5720,4,4
1084,5693,4,4
1085,5739,4,4
1086,5752,4,4
1087,5731,4,4
1088,5713,4,4
1089,5837,4,4
1090,6160,4,4
1091,5747,4,4
1092,5881,4,4
1093,5765,4,4
1094,26812,4,4
1095,5824,5,5
1096,21182,4,4
1097,5845,4,4
1098,6173,4,4
1099,6217,4,4
1100,5898,4,4
1101,19554,4,4
1102,19509,4,4
1103,5984,4,4
1104,36275,4,4
1105,6314,4,4
1106,6140,4,4
1107,6074,4,4
1108,6115,4,4
1109,6117,4,4
1110,6130,4,4
1111,6148,4,4
1112,6180,4,4
1113,6182,4,4
1114,6145,4,4
1115,6352,4,4
1116,6354,4,4
1117,6155,4,4
1118,6235,4,4
1119,6188,4,4
1120,11996,4,4
1121,12046,4,4
1122,6214,4,4
1123,6261,4,4
1124,6265,4,4
1125,6228,4,4
1126,6750,4,4
1127,6239,4,4
1128,6252,4,4
1129,6259,4,4
1130,6510,4,4
1131,6513,4,4
1132,6519,4,4
1133,6282,4,4
1134,6284,4,4
1135,6299,4,4
1136,6558,4,4
1137,6325,4,4
1138,6341,4,4
1139,6344,4,4
1140,6515,4,4
1141,6536,4,4
1142,6544,4,4
1143,6406,4,4
1144,6422,4,4
1145,6428,4,4
1146,8906,4,4
1147,6471,4,4
1148,6438,4,4
1149,8924,4,4
1150,6493,4,4
1151,8454,4,4
1152,6628,4,4
1153,6663,4,4
1154,6599,4,4
1155,6761,4,4
1156,6865,4,4
1157,6612,4,4
1158,6672,5,5
1159,6652,4,4
1160,6966,4,4
1161,6961,4,4
1162,6767,4,4
1163,6882,4,4
1164,6813,4,4
1165,6788,4,4
1166,6907,4,4
1167,6927,4,4
1168,32949,4,1
1169,6947,4,4
1170,7043,4,4
1171,7259,4,4
1172,6875,4,4
1173,6896,4,4
1174,6935,4,4
1175,6960,4,4
1176,6936,4,4
1177,6945,4,4
1178,6979,4,4
1179,6988,4,4
1180,6972,4,4
1181,6975,4,4
1182,7000,4,4
1183,7004,4,4
1184,7009,4,4
1185,7017,4,4
1186,9424,4,4
1187,9426,4,4
1188,7034,4,4
1189,9570,4,4
1190,7051,4,4
1191,7059,4,4
1192,9534,4,4
1193,7097,4,4
1194,7101,4,4
1195,7452,4,4
1196,9498,4,4
1197,7140,4,4
1198,7151,4,4
1199,7171,4,4
1200,38925,4,1
1201,7205,4,4
1202,7199,4,4
1203,7331,4,4
1204,7337,4,4
1205,7354,4,4
1206,7370,4,4
1207,7513,4,4
1208,7430,4,4
1209,7490,4,4
1210,7394,4,4
1211,7360,4,4
1212,7514,4,4
1213,12434,4,4
1214,7412,4,4
1215,7409,4,4
1216,7427,4,4
1217,7497,4,4
1218,12259,4,4
1219,7484,4,4
1220,12400,4,4
1221,12360,4,4
1222,7461,4,4
1223,22227,4,4
1224,7502,4,4
1225,12351,4,4
1226,7525,4,4
1227,7533,4,4
1228,7555,4,4
1229,7632,4,4
1230,7593,4,4
1231,7703,4,4
1232,7614,4,4
1233,7656,4,4
1234,7648,4,4
1235,7679,4,4
1236,7682,4,4
1237,7667,4,4
1238,24398,4,4
1239,7683,4,4
1240,7705,4,4
1241,7748,4,4
1242,7727,4,4
1243,7786,4,4
1244,7812,4,4
1245,7838,4,4
1246,7831,4,4
1247,7904,4,4
1248,7855,4,4
1249,8016,4,4
1250,7917,4,4
1251,7935,4,4
1252,7951,4,4
1253,8557,5,5
1254,8343,4,4
1255,7969,4,4
1256,7992,4,4
1257,8007,4,4
1258,8056,4,4
1259,8062,4,4
1260,8084,4,4
1261,8035,4,4
1262,8049,4,4
1263,8094,4,4
1264,8132,4,4
1265,8169,4,4
1266,8168,4,4
1267,8225,4,4
1268,8947,4,4
1269,8313,4,4
1270,8243,4,4
1271,8470,4,4
1272,8266,4,4
1273,8345,4,4
1274,8288,4,4
1275,8285,4,4
1276,8377,5,5
1277,8365,4,4
1278,8578,4,4
1279,8390,4,4
1280,8548,4,4
1281,8461,4,4
1282,8431,4,4
1283,8852,4,4
1284,8438,4,4
1285,8443,4,4
1286,8670,4,4
1287,8517,4,4
1288,8526,4,4
1289,8554,4,4
1290,8606,4,4
1291,13037,4,4
1292,13105,4,4
1293,8655,4,4
1294,8779,4,4
1295,8683,4,4
1296,8689,4,4
1297,8769,4,4
1298,8725,4,4
1299,8823,4,4
1300,9953,4,4
1301,8754,4,4
1302,9907,4,4
1303,8785,4,4
1304,8793,4,4
1305,8875,4,4
1306,8805,4,4
1307,8808,4,4
1308,8836,4,4
1309,23183,4,4
1310,8908,4,4
1311,8929,4,4
1312,9034,4,4
1313,9007,4,4
1314,9025,4,4
1315,9053,4,4
1316,9072,4,4
1317,9439,4,4
1318,9110,4,4
1319,9113,4,4
1320,9258,4,4
1321,9210,4,4
1322,9220,4,4
1323,9204,4,4
1324,9218,4,4
1325,9269,4,4
1326,9919,4,4
1327,9916,4,4
1328,9925,4,4
1329,9296,4,4
1330,9323,4,4
1331,9574,4,4
1332,9308,4,4
1333,9300,4,4
1334,35592,4,2
1335,9349,4,4
1336,9373,4,4
1337,9455,5,5
1338,9466,4,4
1339,9446,4,4
1340,9486,4,4
1341,9465,4,4
1342,9488,4,4
1343,9493,4,4
1344,9606,4,4
1345,9550,4,4
1346,9617,4,4
1347,9765,4,4
1348,9544,4,4
1349,9511,4,4
1350,9764,4,4
1351,9782,4,4
1352,9557,4,4
1353,9738,4,4
1354,9743,4,4
1355,12526,4,4
1356,9598,4,4
1357,9668,4,4
1358,9674,4,4
1359,9634,4,4
1360,9750,4,4
1361,9677,4,4
1362,9639,4,4
1363,9729,4,4
1364,9714,4,4
1365,9684,4,4
1366,10088,4,4
1367,10332,4,4
1368,9720,4,4
1369,9723,4,4
1370,9786,4,4
1371,9732,4,4
1372,10351,4,4
1373,10352,4,4
1374,10361,4,4
1375,9770,4,4
1376,9854,4,4
1377,9842,4,4
1378,9838,4,4
1379,9870,4,4
1380,9799,4,4
1381,9802,4,4
1382,9834,4,4
1383,9811,4,4
1384,9817,4,4
1385,9827,4,4
1386,10441,4,4
1387,10477,4,4
1388,9883,4,4
1389,9879,4,4
1390,9849,4,4
1391,9889,4,4
1392,10491,4,4
1393,10495,4,4
1394,9936,4,4
1395,9977,4,4
1396,9974,4,4
1397,9981,4,4
1398,10208,4,4
1399,10096,4,4
1400,10226,4,4
1401,10177,4,4
1402,10141,4,4
1403,10186,4,4
1404,10246,4,4
1405,10263,4,4
1406,10308,4,4
1407,10685,4,4
1408,10714,4,4
1409,10622,4,4
1410,10698,4,4
1411,10367,4,4
1412,10548,4,4
1413,10457,4,4
1414,10407,4,4
1415,10604,4,4
1416,10463,4,4
1417,10454,4,4
1418,10513,4,4
1419,10470,4,4
1420,10566,4,4
1421,10553,4,4
1422,10487,4,4
1423,12959,4,4
1424,10565,4,4
1425,10592,4,4
1426,10767,4,4
1427,10780,4,4
1428,10588,4,4
1429,10823,4,4
1430,10612,4,4
1431,10653,4,4
1432,10680,4,4
1433,10691,4,4
1434,10757,4,4
1435,11467,4,4
1436,10705,4,4
1437,11262,4,4
1438,10736,4,4
1439,34584,4,1
1440,10728,4,4
1441,34617,4,2
1442,10852,4,4
1443,10809,4,4
1444,10858,4,4
1445,10774,4,4
1446,10790,4,4
1447,10878,4,4
1448,13093,4,4
1449,10894,4,4
1450,10844,4,4
1451,10917,4,4
1452,13291,4,4
1453,11565,4,4
1454,11586,4,4
1455,11594,4,4
1456,10905,4,4
1457,10925,4,4
1458,11617,4,4
1459,11592,4,4
1460,11003,4,4
1461,10971,4,4
1462,11024,4,4
1463,34478,4,2
1464,11049,4,4
1465,34303,4,1
1466,11068,4,4
1467,11085,4,4
1468,11093,4,4
1469,11128,4,4
1470,11157,4,4
1471,32079,4,2
1472,11170,4,4
1473,11230,4,4
1474,11291,4,4
1475,11253,4,4
1476,27899,4,4
1477,27873,4,4
1478,11478,4,4
1479,11328,4,4
1480,11309,4,4
1481,11773,4,4
1482,11380,4,4
1483,11377,4,4
1484,11374,4,4
1485,11395,4,4
1486,30067,4,2
1487,11420,4,4
1488,11428,4,4
1489,11440,4,4
1490,11442,4,4
1491,11760,4,4
1492,30275,4,1
1493,29561,4,1
1494,11511,4,4
1495,11502,4,4
1496,11568,4,4
1497,11575,4,4
1498,30313,4,1
1499,11545,4,4
1500,11530,4,4
1501,30097,4,2
1502,11537,4,4
1503,11668,4,4
1504,11552,4,4
1505,11673,4,4
