Ranking,UserID,OutDegree,InDegree
201,10753,10,1
202,21,10,1
203,168,10,27
204,195,10,5
205,474,10,3
206,592,10,7
207,696,10,29
208,1274,10,4
209,840,10,5
210,850,10,12
211,971,10,3
212,1194,10,9
213,1378,10,2
214,1410,10,4
215,1503,10,27
216,1512,10,2
217,1711,10,11
218,1622,10,3
219,1670,10,10
220,1727,10,2
221,2137,10,5
222,2145,10,10
223,2400,10,5
224,2513,10,9
225,2526,10,1
226,2811,10,10
227,3088,10,5
228,3164,10,6
229,3199,10,7
230,5811,10,5
231,3367,10,1
232,4711,10,7
233,9224,10,2
234,3925,10,8
235,4385,10,1
236,4394,10,5
237,4401,10,1
238,4402,10,2
239,4448,10,2
240,4522,10,3
241,4576,10,1
242,4664,10,12
243,4729,10,8
244,4751,10,3
245,4878,10,1
246,4903,10,4
247,5188,10,1
248,7318,10,6
249,8673,10,3
250,5517,10,3
251,5615,10,5
252,8247,10,4
253,5850,10,4
254,6212,10,4
255,7008,10,9
256,7092,10,2
257,7172,10,1
258,7222,10,2
259,7246,10,1
260,7457,10,1
261,10654,10,1
262,7567,10,4
263,7608,10,4
264,7669,10,3
265,7803,10,2
266,7949,10,1
267,8042,10,3
268,8106,10,2
269,8138,10,1
270,8338,10,3
271,8448,10,1
272,9250,10,1
273,8708,10,1
274,10425,10,2
275,9163,10,1
276,9440,10,1
277,9531,10,2
278,9743,10,2
279,9797,10,1
280,10020,10,2
281,10025,10,1
282,10082,10,2
283,10083,10,1
284,10115,10,1
285,10208,10,1
286,10445,10,1
287,10481,10,1
288,10594,10,1
289,10597,10,1
290,10771,10,1
291,141,10,7
292,132,10,23
293,200,10,20
294,265,10,14
295,286,10,4
296,352,10,2
297,356,10,10
298,3312,10,1
299,575,10,1
300,638,10,14
301,788,10,8
302,1717,10,17
303,987,10,46
304,5453,10,7
305,1086,10,5
306,1327,10,8
307,1373,10,6
308,6736,10,3
309,1553,10,23
310,1630,10,3
311,2077,10,1
312,2135,10,2
313,2314,10,2
314,2389,10,14
315,2477,10,1
316,2662,10,7
317,2634,10,10
318,2789,10,6
319,2909,10,5
320,3143,10,2
321,3202,10,1
322,9974,10,4
323,9635,10,6
324,3937,10,1
325,4064,10,2
326,4102,10,3
327,4398,10,3
328,4417,10,5
329,4425,10,4
330,4484,10,1
331,4675,10,6
332,4700,10,2
333,4779,10,5
334,4949,10,2
335,4956,10,2
336,5143,10,6
337,5207,10,3
338,5297,10,7
339,5515,10,2
340,5980,10,1
341,6869,10,1
342,6884,10,2
343,7315,10,4
344,7940,10,5
345,8151,10,2
346,8275,10,2
347,8268,10,1
348,9864,10,1
349,8566,10,1
350,8604,10,1
351,8656,10,2
352,8670,10,3
353,8729,10,1
354,8859,10,2
355,9209,10,1
356,9233,10,2
357,9624,10,1
358,9670,10,2
359,9698,10,1
360,9802,10,1
361,10704,10,1
362,10173,10,2
363,10359,10,1
364,10379,10,1
365,10465,10,1
366,10466,10,1
367,10508,10,1
368,10453,10,0
369,10679,10,1
370,10841,10,1
371,531,10,2
372,621,10,11
373,846,10,7
374,968,10,1
375,990,10,3
376,6493,10,5
377,1135,10,4
378,1157,10,6
379,1391,10,9
380,1433,10,5
381,1706,10,4
382,1766,10,5
383,2197,10,25
384,2430,10,3
385,2613,10,1
386,2690,10,2
387,2710,10,16
388,2790,10,7
389,2795,10,2
390,6147,10,2
391,3702,10,1
392,3841,10,3
393,7601,10,4
394,4137,10,2
395,5349,10,4
396,4620,10,2
397,4739,10,1
398,4964,10,2
399,5135,10,5
400,5341,10,6
401,5386,10,5
402,5556,10,2
403,5732,10,2
404,9478,10,2
405,6098,10,5
406,6300,10,4
407,6451,10,6
408,6458,10,2
409,7067,10,4
410,7106,10,3
411,7178,10,3
412,7249,10,3
413,7343,10,7
414,7440,10,2
415,7743,10,7
416,7781,10,1
417,7955,10,3
418,9547,10,8
419,8362,10,1
420,10391,10,1
421,8634,10,2
422,9288,10,2
423,8669,10,1
424,8700,10,3
425,8739,10,2
426,8892,10,3
427,9002,10,6
428,9097,10,1
429,9444,10,1
430,9445,10,2
431,9363,10,2
432,9544,10,1
433,9639,10,3
434,9684,10,1
435,9910,10,1
436,9950,10,1
437,10085,10,1
438,10387,10,1
439,10674,10,2
440,10703,10,1
441,10855,10,1
442,10827,10,1
443,10846,10,1
444,533,10,4
445,2124,10,4
446,2206,10,1
447,3765,10,10
448,6953,10,3
449,8143,10,2
450,4491,10,6
451,144,10,1
452,127,10,42
453,201,10,3
454,582,10,9
455,649,10,12
456,838,10,9
457,870,10,9
458,931,10,8
459,1082,10,4
460,1141,10,11
461,1308,10,8
462,1499,10,3
463,1546,10,3
464,1764,10,14
465,2045,10,3
466,2073,10,2
467,2195,10,28
468,2204,10,11
469,2261,10,2
470,2552,10,10
471,2579,10,4
472,2721,10,5
473,3101,10,13
474,3106,10,4
475,3207,10,5
476,3441,10,3
477,3630,10,5
478,3926,10,4
479,4082,10,2
480,4505,10,6
481,4525,10,9
482,4765,10,14
483,5651,10,8
484,5003,10,1
485,5503,10,5
486,9300,10,5
487,5577,10,4
488,5685,10,1
489,5886,10,5
490,7126,10,3
491,8459,10,3
492,6344,10,2
493,6386,10,4
494,6821,10,3
495,7118,10,5
496,7148,10,1
497,8704,10,2
498,7254,10,1
499,7375,10,2
500,7808,10,3
501,8159,10,2
502,8258,10,1
503,9865,10,1
504,8474,10,1
505,9003,10,4
506,9696,10,7
507,9302,10,3
508,9463,10,1
509,10038,10,1
510,10135,10,1
511,10463,10,1
512,10554,10,1
513,96,10,1
514,932,10,8
515,220,10,26
516,2738,9,12
517,2726,10,3
518,4094,10,20
519,4270,10,3
520,4395,10,4
521,9655,10,1
522,9756,10,2
523,467,10,8
524,507,10,2
525,708,10,1
526,744,10,3
527,1159,10,4
528,1285,10,1
529,1317,10,7
530,1459,10,6
531,1551,10,35
532,1799,10,4
533,1805,10,8
534,1839,10,5
535,1856,10,5
536,2264,10,2
537,2626,10,4
538,2796,10,5
539,2804,10,1
540,3158,10,12
541,3256,10,3
542,3285,10,2
543,3445,10,1
544,3471,10,2
545,3653,10,1
546,3740,10,1
547,5911,10,3
548,3859,10,5
549,4030,10,6
550,4189,10,3
551,5086,10,5
552,5079,10,4
553,5132,10,5
554,5413,10,2
555,5588,10,2
556,6122,10,4
557,6633,10,1
558,6679,10,7
559,7027,10,2
560,7429,10,3
561,7438,10,4
562,10655,10,1
563,7661,10,3
564,8204,10,2
565,8401,10,5
566,8484,10,4
567,9860,10,3
568,8572,10,1
569,8654,10,1
570,9475,10,1
571,9543,10,2
572,9545,10,2
573,9367,10,0
574,10201,10,1
575,10263,10,3
576,10276,10,1
577,10306,10,1
578,10628,10,1
579,4342,10,6
580,3934,10,5
581,4403,10,10
582,6748,10,3
583,9061,10,1
584,8685,9,5
585,7216,10,2
586,7505,10,1
587,10008,9,1
588,430,10,12
589,727,10,7
590,2063,10,1
591,6193,10,3
592,2523,10,1
593,2744,10,6
594,2944,10,5
595,3212,10,10
596,9018,10,4
597,3748,10,4
598,3892,10,1
599,3920,10,1
600,7100,10,1
601,4704,10,2
602,5466,10,2
603,5960,10,5
604,6104,10,5
605,7173,10,3
606,7255,10,5
607,7395,10,1
608,7894,10,7
609,8021,10,1
610,8973,10,1
611,9520,10,1
612,9350,10,0
613,10705,10,1
614,10144,10,1
615,10403,10,1
616,10757,10,1
617,871,10,7
618,794,10,30
619,1164,10,38
620,1540,10,1
621,1794,10,5
622,2227,10,4
623,1920,10,1
624,2435,10,2
625,3146,10,3
626,3292,10,4
627,3581,10,5
628,3607,10,4
629,4521,10,1
630,4670,10,1
631,4705,10,5
632,4987,10,11
633,8169,10,4
634,5231,10,5
635,6227,10,1
636,6432,10,2
637,6984,10,1
638,7154,10,3
639,7514,10,3
640,9181,10,1
641,7528,10,2
642,7689,10,2
643,7956,10,1
644,8642,10,3
645,9073,10,1
646,9987,10,2
647,10569,10,1
648,331,10,1
649,348,10,34
650,1381,10,1
651,2859,10,3
652,3075,9,19
653,4538,10,2
654,4930,9,2
655,5112,10,1
656,5204,10,1
657,8342,9,12
658,5534,10,2
659,6648,9,1
660,8773,10,8
661,9861,10,1
662,10700,10,1
663,10739,10,1
664,10835,9,1
665,244,10,8
666,358,10,2
667,427,10,2
668,605,10,7
669,906,10,1
670,1387,10,1
671,1565,10,4
672,2117,10,4
673,2948,10,2
674,3403,10,1
675,4114,10,1
676,7611,10,3
677,5593,10,1
678,6112,10,6
679,6450,10,5
680,6536,10,3
681,6696,10,4
682,6740,10,1
683,7039,10,1
684,7236,10,3
685,7483,10,14
686,8743,10,6
687,7888,10,2
688,7968,10,1
689,8098,10,3
690,8332,10,1
691,8488,10,3
692,9200,10,2
693,9590,10,1
694,9682,10,1
695,9366,10,1
696,9892,10,2
697,10471,10,1
698,10577,10,1
699,10715,10,1
700,10830,10,1
701,118,10,14
702,984,10,25
703,1130,10,6
704,1414,10,6
705,1844,10,1
706,2057,10,3
707,2165,10,6
708,2548,10,2
709,6206,10,3
710,5981,10,1
711,6914,10,1
712,8778,10,2
713,8693,10,1
714,2747,8,9
715,360,10,6
716,563,10,1
717,1052,9,3
718,2681,10,2
719,2751,10,5
720,2886,10,2
721,5900,10,1
722,10327,10,2
723,6040,10,2
724,6230,9,4
725,6540,10,1
726,7866,10,1
727,8224,9,1
728,8649,10,1
729,9053,10,1
730,9628,10,3
731,10520,10,2
732,10662,10,1
733,234,10,8
734,1294,10,4
735,1555,10,7
736,1543,10,2
737,2026,10,5
738,2433,10,10
739,2510,10,5
740,2856,10,4
741,2914,10,7
742,3047,10,9
743,3476,10,2
744,3470,10,3
745,3815,10,6
746,4170,10,1
747,4610,10,6
748,5215,10,6
749,5820,10,4
750,5926,10,3
751,8536,10,3
752,7256,10,3
753,7401,10,1
754,7855,10,1
755,7974,10,1
756,8089,10,1
757,8158,10,2
758,10159,10,6
759,10434,10,1
760,8828,10,4
761,9020,10,2
762,9646,10,1
763,9996,10,1
764,10176,10,1
765,10193,10,3
766,10280,10,2
767,10517,10,1
768,10736,10,1
769,902,10,3
770,10081,10,3
771,9666,10,2
772,1592,10,7
773,10110,9,1
774,23,9,4
775,181,10,2
776,289,9,4
777,693,9,23
778,1202,9,7
779,1231,10,8
780,1332,10,3
781,1377,9,5
782,1448,9,3
783,1763,10,5
784,2103,10,1
785,2278,10,3
786,2809,10,3
787,3464,10,2
788,3468,10,8
789,3837,10,6
790,3919,10,3
791,4128,9,9
792,4362,10,5
793,4778,10,2
794,9153,10,8
795,5871,10,5
796,6798,10,2
797,8196,10,3
798,8441,10,2
799,8888,9,3
800,9511,10,1
801,9746,9,3
802,9803,9,2
803,9926,10,1
804,9931,10,1
805,10073,10,2
806,10170,10,2
807,10281,10,1
808,10632,10,1
809,429,10,10
810,464,10,2
811,7639,10,3
812,6221,10,5
813,7036,10,5
814,39,10,6
815,83,10,13
816,130,10,21
817,510,10,5
818,857,10,2
819,2904,10,15
820,4837,10,3
821,1581,10,4
822,1746,10,6
823,2286,10,1
824,2543,10,11
825,2882,10,11
826,4294,10,4
827,4713,10,2
828,4826,10,3
829,5450,10,3
830,6276,10,1
831,6356,10,5
832,6514,10,3
833,9417,10,1
834,8327,10,1
835,8517,10,1
836,10177,10,3
837,9130,10,1
838,9734,10,1
839,3705,9,8
840,6097,10,13
841,426,9,3
842,2246,10,2
843,527,10,3
844,702,10,7
845,792,10,2
846,927,9,4
847,2851,10,4
848,3122,10,3
849,3222,10,9
850,4035,9,10
851,10805,9,1
852,6406,10,1
853,7650,10,4
854,8953,10,1
855,9105,10,1
856,9837,10,1
857,9895,10,1
858,10489,10,1
859,91,10,7
860,714,10,17
861,1450,10,5
862,2120,10,1
863,2532,10,8
864,2922,9,6
865,3411,10,3
866,6335,10,2
867,6934,9,1
868,7729,10,1
869,7859,10,3
870,9415,10,1
871,10021,10,1
872,1122,10,2
873,1392,10,1
874,1744,10,5
875,2691,10,3
876,2497,10,7
877,2546,10,6
878,2775,10,7
879,4980,10,5
880,5488,10,8
881,5954,10,1
882,7403,10,2
883,7585,10,1
884,8190,10,2
885,8709,10,1
886,9528,10,1
887,10312,10,1
888,0,10,7
889,820,10,3
890,1269,10,3
891,1324,10,13
892,2285,10,10
893,2815,10,2
894,2943,10,3
895,3225,10,5
896,3356,10,2
897,3810,10,4
898,3970,10,7
899,4822,10,3
900,4947,10,11
901,5191,10,3
902,5644,10,2
903,6285,10,5
904,8920,10,2
905,8261,10,2
906,8279,10,2
907,9490,10,3
908,9541,10,1
909,9847,10,1
910,10671,10,3
911,300,9,2
912,5089,10,2
913,9877,10,1
914,10137,10,1
915,10579,10,1
916,10812,10,1
917,1472,9,8
918,1626,10,8
919,1893,10,7
920,2651,10,6
921,3562,10,3
922,3782,10,9
923,4067,10,2
924,4331,10,3
925,5147,10,4
926,5510,9,4
927,8120,10,4
928,7192,9,2
929,8826,10,2
930,9062,10,1
931,10047,10,2
932,10745,10,1
933,545,10,11
934,487,10,11
935,1328,9,6
936,2496,10,3
937,3391,10,3
938,167,10,22
939,1140,10,4
940,2390,10,2
941,2819,10,10
942,3181,10,15
943,3763,10,9
944,4140,10,4
945,4570,10,2
946,8564,10,6
947,5148,10,1
948,8901,10,2
949,10334,10,1
950,1019,10,3
951,4475,10,2
952,5066,10,4
953,6329,10,2
954,7182,10,1
955,7365,10,1
956,10606,10,0
957,1224,10,3
958,1229,10,11
959,1339,10,3
960,4212,10,6
961,4291,10,1
962,6413,10,2
963,7934,10,3
964,8516,10,2
965,9263,10,3
966,10195,10,1
967,550,10,6
968,1756,8,1
969,3223,10,7
970,8837,9,1
971,9714,10,3
972,10487,10,1
973,2773,9,4
974,516,10,6
975,849,10,4
976,892,10,5
977,1292,10,1
978,1905,10,19
979,2127,10,9
980,2178,10,4
981,2340,10,6
982,2716,9,3
983,2797,10,4
984,3253,10,14
985,3953,10,3
986,4606,9,6
987,5272,10,2
988,5295,10,4
989,5482,9,1
990,5762,10,1
991,5962,10,2
992,6014,10,3
993,6825,9,3
994,7083,10,1
995,7128,10,4
996,7335,10,4
997,7408,10,1
998,9035,9,2
999,8231,10,2
1000,8303,9,2
1001,8695,10,1
1002,8717,10,2
1003,9094,10,4
1004,9418,10,1
1005,9732,10,3
1006,10186,10,1
1007,10479,10,2
1008,10498,10,1
1009,4583,10,5
1010,2364,10,28
1011,717,10,6
1012,963,10,4
1013,1919,10,12
1014,2050,10,4
1015,2559,10,2
1016,2655,10,1
1017,4699,10,9
1018,5074,10,2
1019,5663,10,6
1020,7405,10,3
1021,6577,10,6
1022,8929,10,1
1023,9622,10,1
1024,10230,10,2
1025,10730,10,1
1026,1113,10,2
1027,7264,10,1
1028,8070,10,3
1029,8829,10,1
1030,3918,10,1
1031,977,10,8
1032,1639,10,8
1033,1997,10,6
1034,3605,9,2
1035,9856,10,0
1036,131,10,34
1037,7909,10,1
1038,9683,10,1
1039,129,10,25
1040,317,10,5
1041,438,10,4
1042,446,10,1
1043,1774,10,8
1044,2044,10,5
1045,2146,10,5
1046,2489,9,3
1047,3302,10,1
1048,3455,10,2
1049,5058,9,1
1050,5299,10,1
1051,5798,10,4
1052,6305,10,2
1053,7102,10,2
1054,7549,10,2
1055,8868,10,5
1056,7388,10,0
1057,8833,10,2
1058,8956,10,1
1059,8996,10,1
1060,9080,10,1
1061,10318,10,1
1062,8023,10,1
1063,235,10,2
1064,305,10,3
1065,1698,10,5
1066,7420,10,4
1067,3822,10,2
1068,4048,10,2
1069,4261,10,5
1070,4430,10,2
1071,9943,10,1
1072,5568,10,3
1073,6607,10,5
1074,8641,10,3
1075,8896,10,1
1076,1943,10,31
1077,3752,10,3
1078,4411,10,5
1079,5180,10,2
1080,7251,10,2
1081,8426,9,2
1082,8900,10,1
1083,9912,10,1
1084,10361,8,1
1085,10721,10,1
1086,786,8,15
1087,8815,9,2
1088,10766,10,1
1089,3645,10,4
1090,4148,9,3
1091,4555,10,9
1092,9525,10,3
1093,5858,10,1
1094,6681,10,3
1095,1596,9,3
1096,3651,9,6
1097,5057,10,1
1098,5879,10,1
1099,6126,10,4
1100,6145,10,2
1101,6636,10,4
1102,7195,10,3
1103,7817,10,1
1104,8790,9,3
1105,8928,10,1
1106,347,10,21
1107,1775,10,2
1108,2004,10,2
1109,3281,10,5
1110,3363,10,1
1111,3750,10,2
1112,3833,10,1
1113,7651,10,7
1114,4769,10,9
1115,4848,10,2
1116,6664,10,2
1117,7915,9,2
1118,8097,10,6
1119,10776,10,1
1120,10858,10,1
1121,6234,10,2
1122,574,10,7
1123,1940,10,10
1124,3413,10,6
1125,4190,10,6
1126,484,10,2
1127,421,10,5
1128,556,10,3
1129,4838,10,3
1130,6512,10,2
1131,6912,10,2
1132,7351,10,2
1133,8618,10,1
1134,8861,10,2
1135,2262,9,5
1136,7299,10,1
1137,10041,9,3
1138,264,10,5
1139,688,10,4
1140,4506,10,1
1141,4631,10,6
1142,5998,10,1
1143,6015,10,4
1144,6388,10,6
1145,7068,9,1
1146,7095,9,3
1147,8701,10,1
1148,9052,9,1
1149,9589,9,1
1150,10203,9,2
1151,236,10,5
1152,858,10,1
1153,1117,10,3
1154,1948,10,1
1155,5873,10,7
1156,6892,9,2
1157,2792,10,2
1158,5922,9,4
1159,654,10,4
1160,668,10,2
1161,1757,10,4
1162,3710,10,3
1163,5437,10,1
1164,6161,10,6
1165,6430,9,3
1166,8823,10,1
1167,8020,10,1
1168,10069,10,1
1169,125,10,11
1170,407,9,56
1171,3910,10,4
1172,3465,9,2
1173,4036,10,5
1174,4831,9,2
1175,6484,9,2
1176,8232,9,7
1177,9381,10,3
1178,9586,9,1
1179,10199,9,1
1180,943,10,7
1181,4437,10,9
1182,9077,10,2
1183,9783,10,1
1184,10848,10,1
1185,6519,10,8
1186,6844,10,2
1187,3743,10,16
1188,8085,10,1
1189,88,10,3
1190,3054,10,3
1191,9379,10,1
1192,9724,10,1
1193,9841,10,1
1194,703,9,9
1195,1367,10,8
1196,1605,9,4
1197,1715,10,2
1198,1772,10,5
1199,4156,10,1
1200,5298,10,3
1201,10742,9,1
1202,3377,9,9
1203,1846,11,6
1204,1021,10,17
1205,1180,10,2
1206,1306,10,10
1207,1456,10,33
1208,1500,10,5
1209,2111,10,3
1210,2533,10,8
1211,2853,10,15
1212,3078,10,6
1213,4356,10,5
1214,8127,10,3
1215,4592,10,4
1216,5128,10,6
1217,5206,10,7
1218,5222,10,1
1219,5258,10,4
1220,5702,10,2
1221,5705,10,2
1222,7742,10,3
1223,5894,10,5
1224,6039,10,1
1225,7947,9,3
1226,7553,10,1
1227,7732,9,1
1228,7864,10,1
1229,8489,10,5
1230,10075,10,1
1231,10706,10,2
1232,10454,9,1
1233,10717,10,1
1234,10857,10,1
1235,591,10,4
1236,8843,10,4
1237,938,10,5
1238,1614,10,18
1239,1656,10,6
1240,2393,10,4
1241,2412,10,10
1242,2806,10,5
1243,3221,10,4
1244,3338,10,4
1245,3667,10,1
1246,3773,10,1
1247,4412,10,2
1248,5006,10,3
1249,9144,10,4
1250,6117,10,3
1251,6231,10,2
1252,6549,10,3
1253,6615,10,4
1254,6603,10,2
1255,7134,10,1
1256,9092,10,3
1257,10663,10,1
1258,10005,10,0
1259,171,10,48
1260,2418,10,1
1261,2438,10,3
1262,4344,10,3
1263,4451,10,3
1264,7556,10,1
1265,8707,10,2
1266,922,9,4
1267,6950,9,4
1268,6293,10,5
1269,8962,10,3
1270,8587,10,3
1271,9155,10,2
1272,10369,8,1
1273,453,10,51
1274,570,9,10
1275,865,9,5
1276,2118,10,1
1277,5046,9,5
1278,3988,10,1
1279,496,10,1
1280,2234,10,5
1281,2485,10,33
1282,2560,9,9
1283,6150,10,6
1284,4275,9,2
1285,6474,10,3
1286,5184,10,6
1287,6852,9,1
1288,7089,10,1
1289,10273,9,2
1290,9187,10,2
1291,9468,10,1
1292,9800,10,1
1293,10661,10,1
1294,10874,10,0
1295,1712,10,3
1296,6200,10,2
1297,6662,10,3
1298,597,10,3
1299,1669,10,7
1300,1691,10,3
1301,2574,10,4
1302,2828,10,6
1303,3204,10,2
1304,3901,10,7
1305,4852,10,1
1306,5284,10,9
1307,5946,10,4
1308,6306,10,3
1309,6982,10,1
1310,7690,10,2
1311,9451,10,1
1312,10559,10,1
1313,10714,9,1
1314,2891,10,2
1315,2893,9,4
1316,10587,9,1
1317,1660,10,4
1318,3433,10,1
1319,3714,10,5
1320,7348,10,1
1321,1400,10,6
1322,2536,10,1
1323,7117,10,2
1324,12,10,2
1325,2787,9,20
1326,355,9,3
1327,2244,9,7
1328,2639,9,6
1329,2876,9,3
1330,2994,9,2
1331,4093,10,1
1332,4593,10,5
1333,5636,10,3
1334,6562,10,3
1335,7038,10,5
1336,8465,10,1
1337,9692,8,2
1338,10578,10,2
1339,3927,10,3
1340,4024,9,5
1341,9519,10,2
1342,1079,10,8
1343,115,10,6
1344,218,9,1
1345,740,10,2
1346,983,10,9
1347,1347,9,12
1348,1352,10,4
1349,1909,10,4
1350,3572,8,6
1351,3806,10,1
1352,5804,10,1
1353,5976,9,7
1354,6162,10,4
1355,6516,10,1
1356,7722,10,1
1357,7959,10,3
1358,8557,10,2
1359,9160,10,2
1360,9335,10,1
1361,10418,10,2
1362,604,10,4
1363,989,10,42
1364,1549,9,6
1365,1739,10,6
1366,2603,9,5
1367,3378,10,5
1368,3491,10,1
1369,3878,10,2
1370,4928,10,2
1371,7326,9,5
1372,5130,10,6
1373,5750,10,1
1374,7836,10,4
1375,9722,10,4
1376,10385,10,1
1377,791,10,4
1378,1955,10,5
1379,5189,10,2
1380,8375,10,4
1381,675,10,7
1382,1375,10,5
1383,5139,10,7
1384,9166,9,2
1385,5955,10,1
1386,5956,10,2
1387,6058,10,2
1388,7837,10,2
1389,9358,10,4
1390,10844,10,1
1391,7196,10,1
1392,8256,10,1
1393,10426,9,1
1394,10460,10,0
1395,10796,8,1
1396,839,10,4
1397,1203,10,10
1398,1657,9,17
1399,2052,10,3
1400,3210,10,8
1401,7097,10,1
1402,6694,10,2
1403,7112,10,6
1404,7932,10,5
1405,9114,10,1
1406,9215,10,1
1407,10324,10,1
1408,10410,10,1
1409,229,9,5
1410,1030,10,3
1411,3247,10,10
1412,9012,10,1
1413,10843,9,1
1414,628,10,19
1415,1188,10,2
1416,1590,9,4
1417,2836,10,10
1418,2899,10,4
1419,4534,10,3
1420,4709,10,4
1421,6143,10,2
1422,7470,10,2
1423,9322,10,4
1424,9824,10,1
1425,10118,10,2
1426,10185,10,3
1427,10538,9,1
1428,10635,10,1
1429,567,10,21
1430,766,9,17
1431,1107,10,8
1432,1561,10,4
1433,2028,10,8
1434,2977,10,4
1435,2236,10,7
1436,2346,10,7
1437,3618,10,3
1438,9421,10,3
1439,4691,9,4
1440,5161,10,2
1441,6690,9,1
1442,7558,10,1
1443,7829,10,1
1444,8349,10,1
1445,8657,10,1
1446,10007,10,0
1447,10446,10,2
1448,3592,10,9
1449,6941,10,2
1450,2898,10,8
1451,4811,10,3
1452,9131,10,2
1453,603,10,4
1454,890,10,4
1455,1219,10,4
1456,3957,10,2
1457,8875,10,4
1458,6077,10,6
1459,6459,10,2
1460,6575,10,1
1461,7244,10,2
1462,581,10,8
1463,2965,9,1
1464,4095,10,5
1465,8690,10,2
1466,8925,10,1
1467,9026,10,1
1468,170,10,18
1469,1363,10,1
1470,2182,10,7
1471,2520,10,5
1472,2736,10,2
1473,2963,10,4
1474,3013,9,1
1475,3043,9,1
1476,3144,10,4
1477,3781,10,1
1478,3917,10,4
1479,4564,10,7
1480,5166,10,3
1481,5546,10,4
1482,5782,10,1
1483,5897,10,3
1484,6560,9,4
1485,7541,10,3
1486,9235,9,2
1487,9916,10,4
1488,9983,10,2
1489,10225,10,1
1490,1454,10,3
1491,821,9,3
1492,1070,10,4
1493,1293,10,2
1494,1604,10,5
1495,1646,10,4
1496,1697,10,15
1497,2455,10,6
1498,3278,9,3
1499,6294,10,7
1500,3850,10,3
1501,7021,10,3
1502,7349,10,6
1503,7410,10,1
1504,8093,10,1
1505,8446,10,1
1506,9813,10,2
1507,8745,9,3
1508,9056,10,3
1509,9158,10,2
1510,9659,10,1
1511,10626,10,3
1512,10618,9,1
1513,498,10,6
1514,2094,10,5
