Ranking,UserID,OutDegree,InDegree
928,1357,42,42
929,1486,38,38
930,5518,39,39
931,3325,52,52
932,5716,41,41
933,3644,18,18
934,22743,16,16
935,36078,13,13
936,658,108,108
937,537,54,54
938,19720,15,15
939,26699,14,14
940,3680,127,127
941,8001,48,48
942,949,101,101
943,3313,27,27
944,1332,78,78
945,3460,23,23
946,26803,22,22
947,21241,16,16
948,10032,19,19
949,30779,14,14
950,1836,115,115
951,7171,52,52
952,9292,40,40
953,2652,66,66
954,24684,27,27
955,5742,32,32
956,9131,16,16
957,19840,16,16
958,27876,14,14
959,27605,13,13
960,250,200,200
961,796,104,104
962,9799,62,62
963,2613,74,74
964,636,51,51
965,3244,24,24
966,16983,24,24
967,3280,23,23
968,15331,19,19
969,3480,17,17
970,21319,16,16
971,6008,15,15
972,19475,13,13
973,7130,96,96
974,2476,71,71
975,4060,51,51
976,8671,29,29
977,16781,27,27
978,1160,31,31
979,16503,22,22
980,4513,84,84
981,1464,96,96
982,2288,72,72
983,5246,37,37
984,959,38,38
985,5024,18,18
986,21581,20,20
987,16737,16,16
988,6829,17,17
989,1158,80,80
990,173,106,106
991,744,82,82
992,26321,27,27
993,10601,24,24
994,6901,22,22
995,13422,21,21
996,7248,55,55
997,6250,95,95
998,21255,19,19
999,35263,14,14
1000,4223,127,127
1001,1314,88,88
1002,1205,85,85
1003,417,113,113
1004,3845,41,41
1005,1797,41,41
1006,14821,37,37
1007,5150,59,59
1008,623,61,61
1009,14827,16,16
1010,11204,21,21
1011,25466,14,14
1012,9933,13,13
1013,30979,12,12
1014,36150,12,12
1015,2948,112,112
1016,1316,79,79
1017,18603,31,31
1018,10803,36,36
1019,6855,20,20
1020,16203,19,19
1021,3377,21,21
1022,15234,19,19
1023,35732,15,15
1024,715,113,113
1025,1300,55,55
1026,5490,58,58
1027,853,72,72
1028,2332,16,16
1029,19548,12,12
1030,489,176,176
1031,1939,80,80
1032,7516,43,43
1033,3369,28,28
1034,5211,37,37
1035,31486,19,19
1036,3367,19,19
1037,25826,12,12
1038,2642,98,98
1039,570,105,105
1040,2495,60,60
1041,4121,60,60
1042,1546,68,68
1043,11356,20,20
1044,2383,28,28
1045,27090,16,16
1046,21119,14,14
1047,6934,81,81
1048,4704,90,90
1049,21544,30,30
1050,6406,39,39
1051,7140,33,33
1052,2673,20,20
1053,4087,14,14
1054,20183,14,14
1055,34069,15,15
1056,16288,12,12
1057,1367,115,115
1058,4552,57,57
1059,5148,70,70
1060,546,63,63
1061,7800,29,29
1062,4246,43,43
1063,16660,20,20
1064,16844,18,18
1065,10928,40,40
1066,1350,74,74
1067,7549,42,42
1068,885,71,71
1069,3386,59,59
1070,6782,40,40
1071,12562,25,25
1072,26832,21,21
1073,8194,17,17
1074,2633,17,17
1075,22243,15,15
1076,7107,15,15
1077,5776,14,14
1078,25766,12,12
1079,261,149,149
1080,973,31,31
1081,4991,59,59
1082,6018,51,51
1083,22359,24,24
1084,12318,19,19
1085,10620,27,27
1086,502,101,101
1087,2622,55,55
1088,7848,33,33
1089,2960,48,48
1090,3344,24,24
1091,9239,33,33
1092,20931,19,19
1093,19310,19,19
1094,27962,18,18
1095,8411,19,19
1096,7451,16,16
1097,15512,19,19
1098,2306,13,13
1099,18722,14,14
1100,122,95,95
1101,3461,24,24
1102,3378,15,15
1103,13987,14,14
1104,4256,15,15
1105,16987,12,12
1106,20220,13,13
1107,27851,11,11
1108,33315,11,11
1109,34592,11,11
1110,35719,11,11
1111,14840,107,107
1112,229,140,140
1113,2593,81,81
1114,4374,60,60
1115,1132,80,80
1116,20336,57,57
1117,22446,27,27
1118,3035,86,86
1119,2001,58,58
1120,14144,27,27
1121,8325,17,17
1122,13267,14,14
1123,20820,13,13
1124,1259,43,43
1125,235,123,123
1126,1044,108,108
1127,3994,57,57
1128,7120,33,33
1129,27816,15,15
1130,19876,14,14
1131,27918,14,14
1132,35648,13,13
1133,23648,12,12
1134,228,142,142
1135,523,102,102
1136,18748,57,57
1137,5465,57,57
1138,779,110,110
1139,491,57,57
1140,9370,19,19
1141,5242,18,18
1142,7611,19,19
1143,18710,14,14
1144,19912,12,12
1145,2270,69,69
1146,23076,49,49
1147,26011,25,25
1148,7553,34,34
1149,24751,27,27
1150,1798,26,26
1151,7876,21,21
1152,2385,35,35
1153,15282,17,17
1154,12676,20,20
1155,18590,15,15
1156,25997,11,11
1157,35279,11,11
1158,28000,12,12
1159,5637,32,32
1160,6049,57,57
1161,644,54,54
1162,1366,68,68
1163,2770,65,65
1164,14219,33,33
1165,7113,27,27
1166,11394,37,37
1167,8546,32,32
1168,17893,21,21
1169,24464,12,12
1170,8878,14,14
1171,33056,11,11
1172,19525,12,12
1173,2570,81,81
1174,766,63,63
1175,11813,34,34
1176,7183,47,47
1177,6357,87,87
1178,764,43,43
1179,3058,46,46
1180,7711,14,14
1181,25124,16,16
1182,12354,13,13
1183,1864,88,88
1184,638,93,93
1185,1110,96,96
1186,4388,61,61
1187,6677,34,34
1188,1207,70,70
1189,505,79,79
1190,22319,23,23
1191,6982,18,18
1192,3969,29,29
1193,27067,12,12
1194,24954,12,12
1195,2690,110,110
1196,5256,97,97
1197,2263,110,110
1198,742,45,45
1199,782,62,62
1200,1126,47,47
1201,863,64,64
1202,35652,13,13
1203,29625,12,12
1204,2924,107,107
1205,9910,39,39
1206,4178,55,55
1207,1429,37,37
1208,3330,20,20
1209,2099,14,14
1210,5222,86,86
1211,770,83,83
1212,1914,71,71
1213,3841,34,34
1214,2251,27,27
1215,1592,74,74
1216,3345,25,25
1217,3261,19,19
1218,4642,43,43
1219,3949,36,36
1220,16416,20,20
1221,8767,24,24
1222,11298,24,24
1223,3567,15,15
1224,23392,15,15
1225,35360,13,13
1226,35345,10,10
1227,472,119,119
1228,576,117,117
1229,197,91,91
1230,2588,46,46
1231,7541,43,43
1232,27753,16,16
1233,11991,13,13
1234,24810,14,14
1235,33040,10,10
1236,24025,11,11
1237,33705,10,10
1238,29283,10,10
1239,13202,73,73
1240,6957,92,92
1241,2515,55,55
1242,4838,67,67
1243,4758,58,58
1244,280,94,94
1245,1653,103,103
1246,1602,76,76
1247,11297,35,35
1248,18924,23,23
1249,5172,24,24
1250,153,22,22
1251,18826,11,11
1252,15260,13,13
1253,591,137,137
1254,10849,55,55
1255,7382,40,40
1256,8016,31,31
1257,3196,39,39
1258,6786,39,39
1259,1189,88,88
1260,17020,22,22
1261,2298,16,16
1262,19711,16,16
1263,13666,16,16
1264,25761,10,10
1265,2528,86,86
1266,1145,110,110
1267,813,70,70
1268,15165,25,25
1269,23356,34,34
1270,903,26,26
1271,2279,32,32
1272,2436,23,23
1273,6944,14,14
1274,35546,13,13
1275,25472,13,13
1276,29818,11,11
1277,1586,93,93
1278,5971,66,66
1279,16738,22,22
1280,3091,32,32
1281,23139,51,51
1282,4164,36,36
1283,26163,17,17
1284,2771,45,45
1285,26866,19,19
1286,5896,35,35
1287,3223,20,20
1288,17993,14,14
1289,19278,17,17
1290,18773,11,11
1291,111,175,175
1292,1094,137,137
1293,898,50,50
1294,6976,59,59
1295,1790,47,47
1296,934,84,84
1297,640,91,91
1298,2575,40,40
1299,3200,52,52
1300,1361,43,43
1301,2165,94,94
1302,4601,31,31
1303,1629,50,50
1304,4778,16,16
1305,1922,18,18
1306,23317,14,14
1307,20659,14,14
1308,2290,11,11
1309,18067,13,13
1310,26242,10,10
1311,1951,86,86
1312,132,49,49
1313,2503,31,31
1314,917,72,72
1315,15201,22,22
1316,11952,23,23
1317,1461,86,86
1318,3327,19,19
1319,14057,19,19
1320,7772,14,14
1321,14974,12,12
1322,9452,11,11
1323,13884,12,12
1324,32745,10,10
1325,6026,84,84
1326,673,70,70
1327,5552,60,60
1328,1760,81,81
1329,4611,60,60
1330,4521,81,81
1331,6707,28,28
1332,23371,27,27
1333,594,51,51
1334,7784,43,43
1335,16674,18,18
1336,25791,19,19
1337,30244,14,14
1338,12180,18,18
1339,8350,15,15
1340,29616,13,13
1341,9341,86,86
1342,735,60,60
1343,364,79,79
1344,2828,30,30
1345,19283,22,22
1346,923,94,94
1347,4450,18,18
1348,15323,19,19
1349,7657,22,22
1350,6734,16,16
1351,36071,11,11
1352,1504,70,70
1353,224,97,97
1354,20616,60,60
1355,497,89,89
1356,1245,84,84
1357,5660,30,30
1358,789,28,28
1359,9389,19,19
1360,27791,18,18
1361,26672,18,18
1362,4205,19,19
1363,12665,15,15
1364,26141,12,12
1365,24950,11,11
1366,35721,11,11
1367,19751,10,10
1368,27906,10,10
1369,25539,9,9
1370,27112,9,9
1371,27567,9,9
1372,29553,9,9
1373,30316,9,9
1374,33337,9,9
1375,36163,9,9
1376,6930,94,94
1377,1068,144,144
1378,1197,64,64
1379,5215,27,27
1380,16812,20,20
1381,5467,46,46
1382,26030,17,17
1383,6340,31,31
1384,7102,12,12
1385,6413,13,13
1386,17100,14,14
1387,23808,11,11
1388,34353,9,9
1389,28515,9,9
1390,577,86,86
1391,10922,28,28
1392,5708,21,21
1393,1885,77,77
1394,6491,19,19
1395,13969,34,34
1396,28034,15,15
1397,2724,17,17
1398,11922,12,12
1399,13266,11,11
1400,25488,10,10
1401,19872,10,10
1402,31417,9,9
1403,30501,9,9
1404,16727,36,36
1405,681,147,147
1406,7459,57,57
1407,7527,65,65
1408,1238,55,55
1409,726,63,63
1410,1177,44,44
1411,11016,23,23
1412,5102,20,20
1413,11261,16,16
1414,3470,15,15
1415,14156,15,15
1416,20633,14,14
1417,21121,13,13
1418,3649,17,17
1419,17925,11,11
1420,25846,12,12
1421,31382,11,11
1422,23946,11,11
1423,33148,9,9
1424,1114,111,111
1425,456,100,100
1426,3219,68,68
1427,5144,36,36
1428,2818,60,60
1429,18713,20,20
1430,4878,31,31
1431,15565,18,18
1432,3608,19,19
1433,467,42,42
1434,1129,37,37
1435,3800,14,14
1436,20051,12,12
1437,8857,13,13
1438,26000,11,11
1439,29358,11,11
1440,10872,11,11
1441,27870,10,10
1442,2477,114,114
1443,816,129,129
1444,684,148,148
1445,3792,50,50
1446,345,155,155
1447,1190,98,98
1448,1781,58,58
1449,7551,29,29
1450,20752,20,20
1451,590,38,38
1452,3626,19,19
1453,1772,39,39
1454,18809,14,14
1455,6069,23,23
1456,12993,15,15
1457,28642,11,11
1458,13175,11,11
1459,15059,10,10
1460,26090,10,10
1461,18743,60,60
1462,830,88,88
1463,7993,38,38
1464,23432,33,33
1465,5339,39,39
1466,2276,76,76
1467,4497,53,53
1468,4176,51,51
1469,788,21,21
1470,8004,19,19
1471,19125,14,14
1472,2229,81,81
1473,21092,11,11
1474,16620,12,12
1475,29111,11,11
1476,2168,11,11
1477,24780,11,11
1478,23722,12,12
1479,35001,10,10
1480,890,82,82
1481,2700,50,50
1482,11113,22,22
1483,3104,62,62
1484,6087,31,31
1485,3924,22,22
1486,11631,32,32
1487,22975,16,16
1488,27810,17,17
1489,11213,13,13
1490,27871,13,13
1491,32676,13,13
1492,11547,16,16
1493,14115,11,11
1494,27369,10,10
1495,13967,68,68
1496,194,181,181
1497,357,121,121
1498,1966,75,75
1499,7526,44,44
1500,6653,90,90
1501,13984,30,30
1502,568,86,86
1503,2723,63,63
1504,12409,33,33
1505,2746,31,31
1506,7292,34,34
1507,16216,16,16
1508,8021,13,13
1509,24164,12,12
1510,24955,12,12
1511,9134,11,11
1512,6303,17,17
1513,6671,10,10
1514,13486,11,11
1515,19112,12,12
1516,972,32,32
1517,1476,106,106
1518,2654,92,92
1519,1090,80,80
1520,2516,47,47
1521,4136,52,52
1522,4588,32,32
1523,7331,18,18
1524,3823,18,18
1525,27745,16,16
1526,13972,30,30
1527,5032,12,12
1528,5064,13,13
1529,23483,13,13
1530,23451,25,25
