Ranking,UserID,OutDegree,InDegree
177,16580226,149,165
178,27022632,55,50
179,9726632,48,16
180,32032000,62,44
181,102608859,61,42
182,238308325,69,51
183,35715105,62,24
184,99712896,53,21
185,44860919,54,12
186,121174595,57,38
187,14691709,53,40
188,69029861,66,33
189,12561172,45,33
190,1116721,47,54
191,14934818,77,95
192,7123452,71,48
193,143838260,40,21
194,456944286,45,17
195,16003580,49,17
196,8170292,63,53
197,35777372,71,52
198,15653423,84,69
199,108796416,51,26
200,18023140,66,63
201,3004231,40,53
202,17850012,41,37
203,59414975,73,127
204,45134201,64,30
205,65913144,75,71
206,254839786,107,97
207,20464600,55,34
208,14203936,54,75
209,16894839,55,55
210,66021490,57,17
211,138072063,51,10
212,339943969,57,64
213,109445327,59,47
214,2752851,43,11
215,19507713,53,42
216,21642976,56,29
217,24129206,64,33
218,124524869,52,19
219,20506424,72,84
220,308168423,39,10
221,14689101,49,29
222,20060293,134,150
223,131294912,48,46
224,41995398,51,13
225,14190551,53,83
226,52361963,48,31
227,7377812,68,35
228,211670208,38,30
229,14129299,50,22
230,24942585,83,146
231,26582656,56,33
232,19780462,67,46
233,14685759,44,84
234,20132407,52,15
235,200384703,36,0
236,208549187,57,19
237,14290689,39,20
238,23135992,39,36
239,26511852,43,28
240,204459867,63,37
241,15486823,39,26
242,14208982,78,63
243,32675894,57,34
244,15484063,54,41
245,251261925,44,44
246,20950208,45,48
247,1175321,42,29
248,26929220,86,82
249,99885625,67,20
250,19049747,59,42
251,211614808,67,47
252,16677622,64,34
253,44572624,40,14
254,34270080,62,33
255,15666380,63,138
256,263420771,33,7
257,90676132,61,32
258,16523741,40,36
259,14983833,54,59
260,20824887,47,12
261,83417972,79,57
262,26853548,102,33
263,1044591,42,48
264,116324294,66,69
265,1294741,35,22
266,38190358,76,28
267,35831704,35,16
268,358553967,58,22
269,3829151,44,57
270,5623612,62,33
271,88807478,49,48
272,46073276,29,22
273,191111826,53,5
274,53338039,33,11
275,15655027,36,35
276,16577399,46,46
277,112819301,36,21
278,22705686,59,53
279,49492585,58,38
280,23457239,68,31
281,161392400,65,38
282,9973842,28,35
283,276706356,89,83
284,24244836,51,30
285,1452261,42,32
286,21770611,61,57
287,14666737,38,19
288,16226181,46,32
289,282447785,58,19
290,23272358,61,65
291,21575175,67,30
292,17483462,36,15
293,10971502,37,31
294,342943472,40,30
295,4208931,39,15
296,19546942,79,127
297,20880546,94,147
298,25254052,43,18
299,33347901,30,28
300,16287001,61,46
301,114563370,59,6
302,16331450,35,8
303,35399002,35,9
304,11259362,28,16
305,137046366,53,32
306,24004172,67,70
307,186212304,38,14
308,177691409,57,37
309,16710946,84,32
310,224809136,48,17
311,61598133,63,42
312,23739721,64,17
313,24871896,47,38
314,283306479,74,39
315,123879425,36,15
316,220729949,43,23
317,449462207,35,14
318,170921507,65,31
319,61065794,34,27
320,16097743,62,72
321,25971349,37,20
322,57490887,93,28
323,14180231,67,67
324,16126957,36,39
325,7098022,40,48
326,14642816,70,39
327,21053921,41,23
328,156176094,31,31
329,26841335,52,47
330,22784458,44,53
331,1118781,39,47
332,21339164,48,64
333,320904005,31,5
334,159588456,84,44
335,29785854,42,26
336,14506253,48,70
337,40572559,32,15
338,27617013,56,20
339,136046012,42,35
340,12294012,29,10
341,6037682,35,14
342,318651299,38,6
343,25954266,25,8
344,17480797,60,48
345,16599695,37,28
346,14517343,50,52
347,118975084,45,34
348,64121269,44,29
349,18121777,50,26
350,341840097,68,36
351,12321512,54,22
352,123715869,39,34
353,85658777,63,42
354,20600235,48,21
355,15292252,83,35
356,304649218,78,7
357,5380672,33,26
358,370952365,65,25
359,2260771,29,15
360,145809544,36,27
361,46209291,91,90
362,22200888,26,22
363,123565032,64,56
364,6480652,45,89
365,5515802,39,29
366,421412483,31,11
367,18821907,52,31
368,192318065,53,18
369,15234657,62,95
370,130897520,58,58
371,172161833,55,45
372,93444562,28,4
373,31443503,44,43
374,7702232,49,59
375,92306628,55,27
376,24563459,33,32
377,65589378,36,40
378,15670515,29,21
379,19873504,32,37
380,172883064,80,73
381,41226089,50,30
382,15128907,34,12
383,144040563,92,197
384,15094420,26,12
385,137156454,44,32
386,31453604,58,44
387,25615305,25,13
388,153784150,131,82
389,105580730,40,20
390,20943534,36,11
391,21724128,52,39
392,2172,36,54
393,85215038,55,35
394,35664799,40,51
395,192969516,24,11
396,26514893,37,36
397,261001122,70,54
398,26235265,47,35
399,127684095,44,9
400,16460916,28,11
401,88851192,32,18
402,1048661,34,45
403,114043408,31,6
404,61336370,43,38
405,29514951,26,36
406,83876527,26,29
407,17323985,32,14
408,1562971,31,25
409,15485441,52,77
410,158419434,82,84
411,15262820,44,24
412,108811740,79,34
413,82963512,71,55
414,58462957,75,95
415,14220205,32,17
416,226516599,30,17
417,8004732,40,30
418,91186251,29,8
419,46150233,33,22
420,115395977,29,8
421,16674726,51,52
422,390941207,28,8
423,117998529,20,4
424,43366650,28,26
425,20649962,44,62
426,14803701,28,41
427,88501703,46,15
428,14692604,49,34
429,219393201,51,1
430,325106566,58,54
431,36850842,31,20
432,93714983,84,46
433,166732373,62,16
434,1047451,35,44
435,10671602,56,130
436,349150213,52,36
437,78977078,53,38
438,29173529,56,47
439,22857385,43,17
440,85716069,36,48
441,141508391,51,49
442,191372457,26,10
443,236184723,95,34
444,24866186,27,7
445,103365202,30,14
446,34066188,28,4
447,169504184,30,15
448,9108552,33,16
449,347466350,39,14
450,122771847,39,4
451,19767193,41,45
452,25027806,26,29
453,17384099,65,80
454,18364951,42,7
455,20543416,53,55
456,203338499,68,23
457,15473413,29,30
458,24591819,39,11
459,131490551,29,28
460,469024995,57,28
461,116952434,54,57
462,100378864,17,12
463,1002351,24,17
464,14957147,28,10
465,17870886,24,20
466,39839316,63,84
467,131537442,44,29
468,266869260,28,15
469,27051222,32,29
470,142680730,37,15
471,8418982,33,22
472,1044771,32,32
473,15130614,67,40
474,43626328,40,44
475,21111715,26,17
476,236627583,46,8
477,18922346,39,33
478,6480682,56,109
479,17124930,32,2
480,111164068,21,16
481,204504131,50,34
482,81704742,33,56
483,22841103,29,21
484,22068282,35,24
485,19164725,69,58
486,26178743,36,31
487,67838407,45,13
488,62050341,54,59
489,164422299,29,16
490,106816456,56,45
491,45862693,52,29
492,1269251,36,42
493,27553058,38,15
494,104201057,70,44
495,1183041,30,148
496,22329199,49,25
497,17790274,19,32
498,4126501,19,10
499,10956212,52,39
500,64285972,47,39
501,17008328,28,22
502,117531622,19,9
503,351714686,21,11
504,213777144,66,45
505,46678012,65,35
506,15859033,41,38
507,114910205,27,13
508,26985345,24,23
509,30133638,31,35
510,22684136,15,8
511,52216611,17,12
512,146502645,44,20
513,299715516,25,12
514,255709259,24,7
515,17632072,56,27
516,11696732,62,51
517,274153775,98,76
518,16216637,22,7
519,14622632,18,30
520,14394689,28,10
521,2576401,20,11
522,518403776,47,15
523,6374602,72,48
524,813286,26,114
525,14456842,36,14
526,181701688,41,30
527,17809581,30,15
528,79011908,62,61
529,223247584,41,21
530,42047882,28,42
531,98567547,16,12
532,357870397,24,3
533,261278737,23,4
534,47495471,40,33
535,14269220,25,19
536,21200516,42,41
537,93905958,62,74
538,101633415,69,56
539,1134701,36,17
540,17732153,40,68
541,21152649,20,0
542,20676730,22,18
543,172959279,35,32
544,68935638,48,40
545,46958514,16,5
546,341784308,26,6
547,175334594,20,13
548,20567578,32,28
549,28165335,24,18
550,17552077,41,42
551,43212584,21,9
552,15461733,131,72
553,181288376,26,17
554,25026165,65,88
555,25780026,15,5
556,32302688,36,6
557,9413072,44,47
558,240989961,36,24
559,115313263,48,41
560,352226153,49,42
561,17342842,19,18
562,38740909,30,42
563,111047033,40,5
564,15154767,24,9
565,39524364,59,36
566,35175760,14,8
567,98942778,65,73
568,497434530,20,6
569,16133363,24,14
570,28465635,69,110
571,145753059,44,25
572,225784456,45,39
573,16830897,28,22
574,180474386,50,11
575,21883798,23,2
576,7801032,50,33
577,16801904,34,7
578,16889060,28,17
579,309366491,44,133
580,411273721,38,21
581,39234189,44,31
582,56359115,28,10
583,16356344,72,42
584,63026295,33,10
585,382368139,13,2
586,5653212,34,28
587,365422143,38,13
588,70842573,27,16
589,14071996,21,4
590,328158079,22,6
591,16521328,46,32
592,116379446,15,6
593,21576334,46,31
594,203783262,36,18
595,128614814,28,15
596,22562425,21,12
597,208637263,16,21
598,14628409,26,20
599,18953266,33,32
600,52768208,72,87
601,14424667,41,20
602,214968599,44,22
603,363426409,49,52
604,63787760,46,63
605,29107725,18,5
606,338517106,20,5
607,6463042,17,16
608,21910500,57,50
609,75106898,36,24
610,36045367,45,20
611,27641634,58,24
612,281740036,14,8
613,14413885,24,18
614,18109441,22,15
615,31268403,29,33
616,16265412,32,38
617,451250774,88,33
618,250849104,27,13
619,33998183,44,57
620,19728957,45,53
621,160053476,37,31
622,6539592,37,39
623,431072096,13,2
624,1045521,37,39
625,18644074,19,10
626,1043241,30,45
627,90720074,71,16
628,97486589,27,12
629,16607904,19,24
630,227838448,37,16
631,16679681,64,44
632,63644892,52,17
633,36113543,46,23
634,20027082,31,36
635,226629405,55,37
636,15643370,28,29
637,25657401,29,46
638,238345831,25,17
639,250222226,23,20
640,275069760,14,3
641,16966162,23,11
642,105895378,51,40
643,15321506,15,6
644,9005442,21,15
645,14332288,47,27
646,378546078,12,2
647,19720714,27,9
648,18177126,23,5
649,204240348,54,19
650,67976245,38,35
651,101362168,15,11
652,224688614,37,20
653,42979224,43,14
654,16127669,29,24
655,69866192,44,16
656,44788330,53,38
657,16224299,37,17
658,203827751,18,16
659,17586739,40,23
660,16495829,31,10
661,6253982,23,3
662,49244614,19,5
663,14498387,39,42
664,465838507,25,7
665,317967511,33,34
666,15625713,28,3
667,33087222,46,26
668,76786777,90,41
669,253091523,17,9
670,163937752,17,5
671,122439303,25,18
672,19644592,43,62
673,14355964,47,20
674,301695120,25,17
675,131601987,29,41
676,19493072,62,112
677,42676302,18,5
678,130264658,53,23
679,353274716,14,3
680,9921142,36,41
681,135268094,13,3
682,14888584,40,48
683,24585498,25,74
684,248319608,30,9
685,316264827,38,22
686,14863134,20,5
687,7760472,13,7
688,365103804,13,8
689,103909707,32,6
690,10350,36,61
691,16752677,15,2
692,16292537,26,33
693,211303345,49,21
694,14410630,16,4
695,24831437,32,2
696,29118453,37,3
697,14807898,34,44
698,67073799,16,7
699,17702627,38,17
700,28195996,23,12
701,14311802,44,5
702,28420827,32,122
703,17802071,17,1
704,159629146,16,7
705,9917552,73,94
706,187744415,47,65
707,16162682,11,2
708,266824255,11,2
709,126391227,29,33
710,8985642,27,19
711,161092100,23,10
712,48939443,30,23
713,19637934,27,49
714,184937804,26,13
715,16264063,21,14
716,17613799,20,16
717,52442002,21,6
718,189253902,67,34
719,243902744,21,13
720,16137201,29,16
721,192023970,22,4
722,247741328,17,21
723,37977732,13,19
724,267152817,15,3
725,16363491,74,28
726,191638793,29,10
727,116550950,22,18
728,8956052,32,19
729,67940616,26,24
730,24081780,33,17
731,64093842,43,25
732,19346439,18,23
733,1385211,39,31
734,323292633,50,18
735,53685618,37,16
736,14789563,17,4
737,15222083,21,24
738,20648508,17,3
739,226179592,52,35
740,1801791,25,18
741,9199472,30,18
742,128968339,49,10
743,7040932,25,22
744,781674,48,42
745,17248051,33,12
746,61813146,32,26
747,22396371,37,2
748,61061751,17,19
749,72156360,49,31
750,19780355,47,51
751,119235720,50,26
752,230871978,11,7
753,308522948,14,6
754,221405974,29,20
755,39613,23,17
756,42950930,36,25
757,197504076,78,30
758,259150636,16,9
759,89487030,22,19
760,88749392,30,64
761,19775340,20,11
762,28862834,16,6
763,19010126,39,36
764,683113,15,7
765,15343773,25,28
766,19802879,130,205
767,56860418,87,82
768,15575251,46,109
769,48024605,18,16
770,105106802,42,39
771,14104934,12,5
772,21074641,16,3
773,57249277,40,54
774,163203962,31,40
775,25344641,35,27
776,42683651,50,12
777,17140787,24,60
778,9535352,51,29
779,43666594,23,23
780,290769740,9,2
781,14735742,40,16
782,15447248,33,25
783,54611487,18,6
784,487367041,11,1
785,203279955,16,8
786,21581503,41,39
787,12437282,68,36
788,45629136,24,32
789,7861312,37,210
790,22721166,29,45
791,384621304,42,42
792,69248730,40,16
793,20458491,26,14
794,61391304,33,1
795,28617554,29,32
796,378862802,11,1
797,200559228,53,41
798,52883238,12,7
799,14743923,17,8
800,190696559,14,2
801,9451052,41,87
802,116321125,26,18
803,108352527,26,55
804,92676878,12,2
805,117187783,41,24
806,19036725,49,44
807,157650749,12,12
808,17174309,17,14
809,87044829,29,17
810,206416476,24,23
811,298397436,9,3
812,97066168,16,7
813,222090651,15,7
814,17859804,19,20
815,20574354,24,17
816,15335662,49,46
817,63485337,16,45
818,144508084,49,19
819,17951702,27,22
820,9952802,27,34
821,17116707,68,75
822,82453323,52,102
823,18026676,24,22
824,103218859,14,12
825,18874097,16,21
826,16909832,44,36
827,312265309,38,18
828,297494442,28,14
829,14074803,12,8
830,15431655,40,41
831,4219131,20,19
832,123665765,30,7
833,35726059,23,22
834,277727866,17,4
835,14630319,25,9
836,154579089,41,16
837,42869411,55,39
838,92771309,49,20
839,14344011,28,20
840,7872262,35,26
841,16112634,51,63
842,187312218,15,7
843,14683518,14,12
844,16886225,26,53
845,14915043,10,3
846,25421732,19,21
847,200214366,49,44
848,18261013,12,3
849,225140058,45,30
850,36700554,29,5
851,16617056,42,17
852,49104918,19,6
853,90942642,38,19
854,280162778,57,27
855,326621596,18,21
856,13666,35,13
857,104043681,14,1
858,25012130,19,5
859,249830707,28,6
860,29287875,30,24
861,19900778,14,45
862,220068522,41,9
863,13337652,10,2
864,17105214,32,41
865,43196716,18,12
866,15387870,11,6
867,14647570,41,84
868,14279433,16,19
869,16120216,52,27
870,15439395,21,90
871,61853389,37,78
872,1049111,31,21
873,300027658,17,10
874,275550472,32,16
875,17675120,27,25
876,259074185,33,12
877,197141866,12,9
878,263838766,11,39
879,7079062,31,50
880,70719737,21,2
881,42164376,24,48
882,23150071,14,7
883,67059584,30,33
884,21076522,23,12
885,272703261,27,13
886,15498654,13,7
887,12121162,42,36
888,304774444,9,1
889,262775327,44,40
890,11447852,11,10
891,75920915,14,3
892,18995454,39,10
893,23484067,15,7
894,51692378,38,19
895,23736079,17,3
896,439788025,85,63
897,28598978,39,37
898,21146135,11,24
899,101569095,52,35
900,36098990,22,10
901,157165662,11,6
902,75370828,19,22
903,217956869,11,6
904,123901107,18,4
905,41048052,11,4
906,5870022,68,27
907,6095832,19,5
908,116511302,35,20
909,256889809,41,17
910,30938926,45,6
911,31351370,13,15
912,22997147,31,39
913,756278,18,37
914,21639792,8,3
915,104155395,13,5
916,25995437,18,13
917,262340283,59,72
918,29807718,47,10
919,156069753,13,12
920,17902348,19,13
921,138527390,46,34
922,114511353,11,5
923,37896651,17,32
924,436829918,11,5
925,116624797,13,7
926,18131039,20,30
927,43964416,28,24
928,311507198,11,9
929,172768360,18,5
930,19681661,19,14
931,290656947,18,9
932,12298182,29,30
933,21698020,48,10
934,7295172,9,5
935,115525090,20,3
936,16891263,14,2
937,149538028,73,75
938,18183592,22,31
939,15042670,34,41
940,89483328,48,26
941,256554165,26,14
942,99211591,14,11
943,18626783,18,15
944,104989762,9,78
945,5845242,32,17
946,20901447,8,7
947,14819030,18,13
948,21452912,39,16
949,5410072,13,9
950,31312972,22,19
951,1045141,30,44
952,35908473,53,25
953,15647595,11,1
954,89326119,15,4
955,15471783,18,12
956,15758036,39,11
957,2367911,30,73
958,17363890,18,14
959,14551276,17,23
960,21208444,62,78
961,446023451,38,33
962,28895742,21,9
963,22397455,26,26
964,8312422,20,30
965,15820660,41,35
966,269485905,10,11
967,18194898,118,125
968,18738619,21,27
969,167112946,21,19
970,16536215,11,9
971,124746917,11,11
972,59166951,53,15
973,8470732,36,18
974,268479669,28,34
975,141089076,19,6
976,86173523,38,37
977,18009781,16,15
978,263723790,10,18
979,382560919,38,37
980,14110844,23,5
981,14203454,25,3
982,92837266,21,20
983,95491755,32,12
984,155969606,30,41
985,15417293,24,15
986,246480730,9,1
987,15375238,34,18
988,24541192,33,10
989,109371322,47,33
990,142208286,10,3
991,238260874,10,35
992,14973188,25,12
993,40340464,42,20
994,22679419,24,21
995,288073582,9,4
996,41472982,12,6
997,243227325,25,15
998,19136295,23,24
999,11317392,34,45
1000,178928545,29,20
1001,206923844,87,79
1002,330669583,16,6
1003,77854343,33,6
1004,148519842,19,20
1005,102884465,39,5
1006,18297910,15,6
1007,44409315,44,33
1008,22638140,20,6
1009,183008895,16,0
1010,163838883,11,11
1011,204424857,9,0
1012,19480006,16,10
1013,15773675,9,7
1014,21112026,6,4
1015,137788485,34,15
1016,317846921,30,7
1017,15919988,28,26
1018,6550132,33,31
1019,20068314,12,3
1020,147619280,14,0
1021,33725348,7,3
1022,42439773,18,22
1023,18396537,11,5
1024,29301034,24,15
1025,84043660,60,112
1026,20018829,23,7
1027,130460474,19,6
1028,45055749,16,10
1029,91373517,39,5
1030,34507480,17,37
1031,30393917,42,23
1032,44578351,13,6
1033,43115008,15,11
1034,7453822,24,25
1035,79797834,10,39
1036,56511635,30,28
1037,212776854,19,2
1038,291670881,16,6
1039,9531232,18,14
1040,161555365,34,17
1041,16464746,51,126
1042,15481789,20,4
1043,63273064,13,13
1044,256248787,41,32
1045,106060171,11,0
1046,10075442,15,17
1047,221853923,17,2
1048,280725732,40,8
1049,16627086,28,21
1050,46382917,7,4
1051,20192017,7,5
1052,21362105,17,34
1053,15928598,12,9
1054,223702895,26,30
1055,64490920,12,3
1056,14397792,25,15
1057,17803303,43,17
1058,18907865,26,20
1059,16910193,8,4
1060,27760317,14,21
1061,16176972,31,16
1062,76774950,13,26
1063,130357109,8,3
1064,175087260,11,10
1065,59110488,50,75
1066,110481357,17,20
1067,114340234,58,25
1068,37212984,51,13
1069,383493565,14,10
1070,127935456,40,35
1071,18646280,74,75
1072,42677758,24,12
1073,116036694,66,96
1074,9431932,43,52
1075,9908752,12,3
1076,1049981,30,19
1077,24278900,19,25
1078,17537809,8,6
1079,293353298,9,5
1080,19311729,13,12
1081,128353178,15,5
1082,78453,8,1
1083,38514229,11,6
1084,19916572,14,10
1085,9275742,36,65
1086,14091091,59,78
1087,15600527,12,10
1088,39056518,13,32
1089,3379461,10,6
1090,149680650,31,40
1091,54107218,29,23
1092,327083709,27,10
1093,53012091,38,7
1094,19014279,8,7
1095,422062184,10,1
1096,5759752,17,16
1097,14629510,17,12
1098,87821661,62,10
1099,217160945,8,14
1100,33852508,17,20
1101,355044643,13,1
1102,112939321,57,51
1103,154915258,10,5
1104,348611854,29,0
1105,51643837,20,27
1106,22273748,36,39
1107,19993335,18,11
1108,263270054,23,14
1109,389081073,10,14
1110,137483278,21,15
1111,36812452,37,32
1112,67020298,10,4
1113,33276161,12,8
1114,35918787,24,14
1115,226542784,54,8
1116,18497157,32,25
1117,36750478,68,52
1118,295646598,15,6
1119,55113,14,15
1120,83250127,26,16
1121,118902602,28,16
1122,191548936,43,44
1123,89581205,7,2
1124,377220892,6,5
1125,18444530,18,16
1126,18963070,19,55
1127,146867687,43,16
1128,21742517,9,12
1129,324546502,15,4
1130,22556717,10,15
1131,308103112,40,17
1132,18181482,8,4
1133,106592799,8,4
1134,80597462,10,10
1135,20674226,9,3
1136,6194262,20,21
1137,972651,12,58
1138,13402072,26,32
1139,25473689,31,56
1140,34373923,56,47
1141,40968863,18,10
1142,15811181,12,1
1143,17092592,27,19
1144,20477352,29,33
1145,17099387,40,12
1146,95820486,37,14
1147,374949999,12,7
1148,86613184,9,11
1149,21937199,11,5
1150,15150609,17,46
1151,399769234,25,21
1152,113163002,14,8
1153,1715051,20,55
1154,18783763,35,32
1155,14381378,15,4
1156,14118444,19,14
1157,444895340,14,8
1158,73745407,10,6
1159,82447497,7,1
1160,24951388,7,6
1161,22747276,11,20
1162,203693261,12,9
1163,49227164,13,4
1164,310087940,23,10
1165,337886919,41,18
1166,189234283,11,6
1167,14466383,16,4
1168,36584174,36,8
1169,20397258,38,40
1170,51263592,5,7
1171,50042364,8,1
1172,258568696,12,2
1173,26858764,35,39
1174,16045268,39,35
1175,24778577,13,2
1176,113897988,42,17
1177,28521141,21,35
1178,11232732,52,27
1179,15091978,38,36
1180,179724468,7,4
1181,21734241,10,11
1182,15661911,14,24
1183,31477674,35,35
1184,41264019,41,15
1185,123371682,91,93
1186,191620115,10,11
1187,18709570,18,31
1188,54288013,33,7
1189,15214620,6,1
1190,42892769,46,37
1191,20108560,27,14
1192,288231953,41,40
1193,96770886,10,11
1194,25540290,13,14
1195,256151803,9,11
1196,35148062,17,10
1197,21916561,8,0
1198,384761809,27,13
1199,823525,21,15
1200,19074053,37,13
1201,79051374,15,10
1202,78756744,22,18
1203,41183891,16,35
1204,67727882,41,31
1205,23827692,30,11
1206,16092470,11,6
1207,46789018,10,8
1208,5516192,33,12
1209,58309829,16,26
1210,126253219,45,29
1211,112784664,43,15
1212,126345156,7,4
1213,14312962,13,12
1214,7938112,14,5
1215,31119337,63,52
1216,16029857,51,21
1217,137593242,12,9
1218,18948541,17,69
1219,258842651,44,8
1220,29009480,7,5
1221,14119000,10,7
1222,17221819,12,5
1223,33140161,8,0
1224,294752666,47,21
1225,26785207,27,26
1226,8088112,27,140
1227,229906813,12,2
1228,120631614,50,6
1229,16247469,14,18
1230,38441030,46,53
1231,44177692,9,4
1232,23672517,10,5
1233,155661297,31,18
1234,130340054,8,9
1235,1317671,11,2
1236,5980142,11,10
1237,16157577,15,15
1238,15384241,9,1
1239,29170120,23,14
1240,486112679,16,0
1241,259984745,21,5
1242,15665127,35,47
1243,107145088,12,12
1244,5714522,11,9
1245,19658826,27,39
1246,46202236,28,7
1247,16753853,29,15
1248,433691110,6,2
1249,10228272,14,82
1250,47383805,22,8
1251,25170188,27,40
1252,899701,15,4
1253,243370113,16,13
1254,2718241,12,10
1255,100077645,7,3
1256,18174913,82,31
1257,33612973,10,19
1258,25702003,17,8
1259,1118161,32,15
1260,234732008,15,5
1261,465403720,24,6
1262,31618280,41,23
1263,31353077,13,73
1264,18313840,14,12
1265,80225921,12,9
1266,195574089,13,7
1267,14112570,43,11
1268,68055854,7,5
1269,6140,13,8
1270,44436825,22,18
1271,16714782,10,1
1272,42054468,18,13
1273,40100707,15,5
1274,18974076,4,3
1275,36618690,15,12
1276,83817853,7,4
1277,183809500,27,6
1278,380592958,23,8
1279,44039298,27,58
1280,15416485,9,8
1281,121637129,11,13
1282,16302651,16,34
1283,195200389,18,8
1284,637533,8,3
1285,53789489,17,18
1286,326659062,40,17
1287,403550586,24,3
1288,58714972,42,40
1289,5671112,4,3
1290,1501471,7,2
1291,80324287,35,25
1292,41209552,40,29
1293,15242717,6,4
1294,62431223,8,6
1295,190822461,26,10
1296,366827523,12,6
1297,342279134,15,18
1298,22602849,47,18
1299,113751683,52,29
1300,316797838,12,14
1301,14994465,13,24
1302,154632372,55,7
1303,281159810,39,34
1304,118811608,9,6
1305,193330103,14,5
1306,17258656,15,9
1307,14519041,29,8
1308,14284680,8,5
1309,26106642,6,4
1310,16252002,26,36
1311,14085096,29,68
1312,14936377,39,76
1313,159223855,41,45
1314,28709290,10,2
1315,61592079,9,11
1316,93329426,12,18
1317,245424983,45,64
1318,86336234,67,96
1319,19735065,4,2
1320,45711347,6,4
1321,14239496,4,3
1322,56318573,10,11
1323,93070905,6,2
1324,36532246,9,2
1325,534950693,15,10
1326,364011878,16,5
1327,21024630,6,7
1328,1403031,30,15
1329,140533066,28,23
1330,14688086,33,20
1331,477094958,9,3
1332,18396070,8,18
1333,21279256,61,53
1334,21286970,38,14
1335,175624200,5,52
1336,26341298,4,2
1337,259822680,38,1
1338,225235528,6,10
1339,28125829,10,11
1340,25495625,16,14
1341,20611320,18,29
1342,9852542,27,22
1343,258490941,6,1
1344,20134640,7,6
1345,19489341,7,5
1346,6368672,5,7
1347,95980722,13,9
1348,207752295,37,17
1349,451905071,19,3
1350,14506809,34,19
1351,62296905,24,16
1352,16624180,18,25
1353,39524936,20,12
1354,10742132,39,45
1355,182437702,7,3
1356,70492333,29,47
1357,70722499,13,8
1358,83155222,10,7
1359,38453175,9,9
1360,219990849,17,7
1361,17937616,23,9
