Ranking,UserID,OutDegree,InDegree
339,4694,17,43
340,2929,32,22
341,6375,2,39
342,3044,34,15
343,68,113,0
344,5108,20,38
345,5482,11,51
346,296,47,3
347,71,135,1
348,538,63,6
349,6855,0,45
350,616,51,4
351,3466,33,37
352,5598,18,49
353,2538,34,19
354,2908,39,11
355,5491,28,121
356,2138,38,20
357,939,39,8
358,4415,45,67
359,6728,8,77
360,5560,20,16
361,615,141,16
362,2819,23,15
363,2019,36,11
364,4551,18,56
365,6724,6,93
366,1277,42,10
367,2266,25,15
368,2241,48,8
369,1405,56,14
370,5357,15,42
371,6095,4,55
372,5479,11,35
373,2712,34,13
374,3967,31,38
375,2686,28,21
376,5909,10,52
377,1761,114,42
378,3563,20,24
379,3150,51,50
380,3054,27,35
381,6173,14,63
382,934,46,9
383,2441,44,26
384,1756,53,10
385,858,41,2
386,5819,5,49
387,392,44,5
388,6236,7,44
389,6093,17,94
390,3317,42,35
391,4046,45,48
392,5213,33,87
393,5577,11,39
394,4070,44,65
395,5460,28,120
396,4878,17,30
397,3502,20,19
398,974,43,7
399,5889,11,54
400,4419,20,32
401,529,29,3
402,493,50,5
403,3798,79,114
404,5657,4,35
405,1890,11,56
406,5489,9,37
407,2692,26,15
408,3056,47,42
409,3837,40,6
410,5016,33,70
411,3701,24,22
412,5756,5,50
413,2862,72,46
414,2649,33,24
415,5001,36,88
416,4011,19,27
417,406,44,3
418,2045,39,11
419,1545,53,17
420,3861,35,10
421,1120,38,9
422,536,65,8
423,4832,10,34
424,22,48,0
425,4302,23,41
426,6732,20,38
427,4946,12,22
428,2477,21,12
429,6366,5,30
430,6752,3,72
431,6667,2,44
432,348,37,8
433,1530,33,6
434,3859,22,22
435,5409,31,119
436,4485,15,21
437,2458,21,8
438,3141,54,42
439,2827,37,18
440,5342,24,63
441,5454,8,53
442,5166,5,24
443,3558,31,30
444,3891,28,26
445,4899,13,55
446,5542,16,60
447,6767,3,31
448,88,66,1
449,3898,10,22
450,977,50,6
451,5085,29,55
452,5904,14,32
453,5575,6,38
454,219,132,4
455,4837,7,22
456,857,34,1
457,2420,21,12
458,6320,7,40
459,5158,11,29
460,2198,101,38
461,6225,5,23
462,1709,25,9
463,1510,42,8
464,1946,95,33
465,7038,0,62
466,2204,37,17
467,2240,76,43
468,484,30,1
469,6584,2,27
470,6193,4,59
471,6455,4,37
472,4799,13,32
473,4579,28,47
474,3314,26,21
475,3029,71,67
476,1542,37,9
477,1416,79,24
478,1963,32,12
479,448,53,2
480,4883,15,43
481,6521,11,93
482,2627,38,27
483,5893,5,27
484,6383,6,35
485,5340,19,52
486,3887,13,21
487,3881,19,21
488,3307,52,60
489,981,5,44
490,3897,11,20
491,2884,24,20
492,1039,27,6
493,4388,31,46
494,3760,18,28
495,3617,23,24
496,6435,5,52
497,5887,13,32
498,2296,28,3
499,2545,24,14
500,691,55,5
501,3534,66,87
502,3993,18,24
503,1342,38,4
504,5186,9,22
505,6960,1,78
506,4983,28,27
507,4936,14,39
508,1839,34,11
509,1886,88,31
510,1715,53,14
511,1531,45,8
512,3525,18,20
513,1698,25,10
514,54,41,0
515,5196,14,42
516,854,36,4
517,2519,31,23
518,1431,36,6
519,4014,30,10
520,6440,35,19
521,4384,25,36
522,2472,23,13
523,3331,17,22
524,3312,40,52
525,2625,80,48
526,6457,13,12
527,5385,8,28
528,2971,23,7
529,5900,4,35
530,436,46,1
531,5376,14,18
532,3299,17,14
533,2600,20,8
534,1253,22,3
535,6822,10,34
536,5162,11,18
537,1312,30,11
538,2088,21,5
539,1777,23,10
540,2584,34,11
541,2936,24,13
542,3902,16,13
543,4632,34,48
544,4370,22,31
545,5997,14,120
546,5350,8,38
547,814,25,4
548,276,63,5
549,6572,5,22
550,3762,11,14
551,2593,46,15
552,2588,35,17
553,5073,16,22
554,1302,13,76
555,1618,47,8
556,979,42,3
557,3229,16,14
558,410,38,3
559,398,107,9
560,3381,38,22
561,4862,25,42
562,255,22,2
563,1995,40,14
564,4361,21,38
565,3695,16,14
566,2803,38,13
567,4039,11,17
568,131,26,0
569,4354,20,23
570,2920,20,15
571,3415,18,17
572,3421,25,17
573,3386,16,15
574,701,29,4
575,3376,25,21
576,1939,37,15
577,3414,15,19
578,1658,35,9
579,4224,15,25
580,1719,57,21
581,4540,25,39
582,1707,24,1
583,6620,0,42
584,2955,13,11
585,6527,1,27
586,3747,22,21
587,1989,14,9
588,6032,9,58
589,792,20,4
590,4254,15,24
591,6403,4,54
592,5144,4,32
593,235,49,5
594,1987,32,11
595,5830,18,28
596,1181,27,4
597,5005,20,3
598,3750,5,23
599,2801,27,15
600,4746,14,19
601,309,30,1
602,1170,30,5
603,2363,24,8
604,5775,5,21
605,1993,62,25
606,273,36,2
607,1296,32,10
608,6227,15,79
609,5592,10,45
610,3782,11,19
611,2916,49,39
612,5874,2,24
613,2168,38,23
614,6031,4,28
615,302,40,1
616,5333,7,29
617,361,28,0
618,4762,35,54
619,1528,22,11
620,3360,31,28
621,5529,29,118
622,6161,12,60
623,4518,20,37
624,3834,18,23
625,3953,24,35
626,3168,15,9
627,2954,26,24
628,5065,5,20
629,3932,19,9
630,3184,35,35
631,5300,4,30
632,572,35,4
633,6846,2,42
634,3601,9,21
635,7037,0,39
636,125,73,0
637,2503,17,9
638,5589,19,65
639,1615,32,20
640,6869,0,36
641,5283,45,109
642,7032,0,56
643,1651,21,9
644,40,109,0
645,3440,17,21
646,5063,12,29
647,1073,22,8
648,2640,28,21
649,1624,24,3
650,3648,21,23
651,4599,7,21
652,3171,8,15
653,6048,4,26
654,6278,45,37
655,1040,85,26
656,2626,28,6
657,6906,7,55
658,6287,6,36
659,1323,17,7
660,3119,21,23
661,2542,29,21
662,5811,8,29
663,6494,3,51
664,793,43,1
665,7000,0,36
666,4204,22,29
667,6976,5,41
668,3840,20,17
669,6929,4,37
670,3815,15,22
671,6574,4,44
672,2797,25,28
673,5847,7,29
674,3602,20,16
675,4100,9,15
676,3872,15,14
677,1629,52,15
678,363,39,1
679,4963,20,63
680,2563,57,20
681,1998,27,8
682,6119,2,27
683,1327,66,13
684,2303,41,32
685,311,121,10
686,2124,31,17
687,3531,12,17
688,692,30,2
689,3788,35,32
690,2389,22,18
691,1633,46,17
692,3978,14,23
693,4043,13,16
694,4241,12,22
695,4546,6,18
696,6488,3,26
697,4492,15,39
698,2120,35,11
699,3194,27,29
700,3959,40,35
701,5924,16,88
702,2834,18,13
703,2211,29,9
704,5112,10,19
705,4430,29,51
706,360,19,0
707,3844,32,13
708,2105,35,16
709,2225,26,8
710,4505,9,25
711,5908,1,20
712,1856,23,5
713,6211,5,33
714,794,131,20
715,882,15,6
716,6114,1,40
717,5004,6,21
718,6817,0,19
719,5312,4,20
720,6149,16,87
721,898,3,34
722,4165,11,16
723,3052,19,12
724,2098,18,11
725,1853,13,6
726,4378,19,26
727,4671,32,85
728,5419,9,48
729,5232,23,44
730,590,41,4
731,2580,18,8
732,6547,4,37
733,5463,6,34
734,928,36,6
735,1179,72,11
736,285,64,8
737,1538,30,12
738,5831,7,34
739,223,30,0
740,1095,24,7
741,1775,27,8
742,2174,43,14
743,4260,8,21
744,51,40,1
745,6640,1,22
746,5393,9,50
747,2655,17,15
748,3023,13,23
749,6272,23,15
750,4771,9,25
751,1056,29,7
752,1054,41,7
753,5058,28,57
754,2820,19,7
755,3125,38,26
756,6037,5,22
757,5462,4,23
758,258,41,3
759,2728,11,6
760,3014,21,16
761,4053,24,40
762,1162,37,10
763,5601,9,18
764,5519,17,55
765,2501,83,12
766,3624,13,16
767,3088,12,18
768,5912,4,53
769,5366,10,36
770,2557,18,10
771,3694,10,11
772,5759,2,20
773,3526,53,63
774,6742,2,63
775,6510,0,28
776,1355,22,6
777,6733,2,21
778,1395,35,8
779,5252,14,46
780,923,44,6
781,5619,3,42
782,1874,31,12
783,2582,48,17
784,3179,14,15
785,6462,2,39
786,1121,23,12
787,2822,45,27
788,3291,20,17
789,5221,11,33
790,5487,13,56
791,2751,15,12
792,3288,19,12
793,1450,18,7
794,5294,30,86
795,3193,14,6
796,1458,46,13
797,5215,4,14
798,2504,47,27
799,2192,53,21
800,4042,25,19
801,5167,10,22
802,5415,8,36
803,4905,15,27
804,5387,11,40
805,5892,5,36
806,2509,14,8
807,4563,6,11
808,4618,35,74
809,508,31,3
810,4678,36,83
811,4111,13,22
812,2209,22,11
813,5901,10,26
814,3795,50,12
815,6642,2,62
816,4728,18,26
817,2635,19,22
818,3512,19,6
819,3546,15,10
820,4376,20,30
821,1873,19,11
822,4030,11,14
823,182,6,43
824,624,17,2
825,568,78,7
826,6396,7,23
827,964,40,8
828,4877,20,49
829,6555,1,15
830,1048,36,3
831,941,7,34
832,1408,58,12
833,2575,47,19
834,6716,0,31
835,4467,5,30
836,1210,81,18
837,1877,23,10
838,4496,14,21
839,5906,14,77
840,3847,34,3
841,4109,9,15
842,1464,92,29
843,501,23,5
844,1731,33,8
845,1003,39,7
846,6928,0,23
847,2979,27,17
848,6018,3,18
849,6484,5,113
850,3852,20,18
851,3352,16,18
852,1642,22,9
853,3270,19,14
854,2251,14,7
855,431,30,2
856,5299,39,34
857,3851,17,17
858,6431,2,26
859,7052,1,25
860,5582,3,22
861,2961,30,15
862,205,5,12
863,5257,17,37
864,402,45,2
865,711,21,3
866,4538,21,37
867,96,39,0
868,6995,1,71
869,520,17,1
870,5509,8,38
871,4592,4,15
872,6652,2,38
873,712,28,3
874,2586,20,11
875,1267,59,11
876,4478,30,35
877,5026,10,20
878,7013,0,53
879,2878,23,7
880,3371,17,23
881,3373,5,14
882,6091,4,26
883,6002,3,16
884,497,66,5
885,4429,25,21
886,4482,13,19
887,2638,34,33
888,3749,23,36
889,1468,39,9
890,3226,15,23
891,2631,11,5
892,6624,7,74
893,3928,9,17
894,6124,7,24
895,3319,12,14
896,5126,7,19
897,6368,3,29
898,3490,32,46
899,6802,1,40
900,212,28,2
901,3375,18,16
902,3988,31,22
903,805,30,5
904,5795,4,21
905,6847,2,59
906,1100,32,4
907,2230,26,23
908,1716,26,5
909,585,78,9
910,5628,8,16
911,890,82,13
912,3289,34,35
913,2131,18,5
914,565,21,4
915,5883,8,21
916,2032,10,4
917,6533,0,28
918,5791,8,42
919,850,62,10
920,1211,16,7
921,1587,19,5
922,5402,6,39
923,4898,15,37
924,6545,4,12
925,5438,2,30
926,919,21,1
927,5230,6,13
928,2738,53,29
929,6034,11,100
930,2931,9,10
931,4633,17,25
932,268,21,1
933,6167,9,17
934,3934,37,57
935,3384,20,24
936,1290,14,5
937,6799,0,22
938,55,49,0
939,3271,2,16
940,5416,15,40
941,4541,7,19
942,1023,15,1
943,734,41,6
944,5293,8,35
945,5495,7,32
946,5597,5,21
947,3690,21,25
948,1418,60,24
949,2813,39,28
950,333,31,2
951,5808,8,34
952,483,18,1
953,671,36,4
954,2687,20,15
955,6857,0,30
956,694,21,1
957,2713,31,22
958,5107,11,29
959,5363,5,10
960,4263,7,13
961,5758,29,144
962,3636,9,10
963,5367,5,14
964,3399,54,41
965,4124,27,43
966,4714,3,16
967,3145,27,49
968,2433,73,41
969,4764,4,10
970,2479,16,9
971,4659,12,28
972,2092,21,12
973,6506,0,20
974,842,32,4
975,237,42,2
976,2349,35,19
977,6714,1,73
978,6442,8,55
979,5197,8,24
980,5455,6,29
981,504,17,1
982,1313,38,7
983,5000,19,37
984,2933,28,19
985,202,30,0
986,1621,14,11
987,1812,76,27
988,3481,5,13
989,6089,10,38
990,194,50,2
991,6118,6,15
992,4544,13,13
993,6194,2,10
994,4298,14,21
995,6719,1,27
996,4080,22,14
997,3505,11,7
998,3894,24,24
999,5641,7,39
1000,1990,17,4
1001,4207,9,17
1002,1369,12,2
1003,4447,8,29
1004,6540,58,18
1005,720,27,1
1006,5322,7,27
1007,2914,17,11
1008,2722,20,6
1009,5933,5,13
1010,1411,67,14
1011,5194,18,31
1012,6626,0,28
1013,2980,39,24
1014,6785,1,30
1015,4423,4,14
1016,3035,16,14
1017,4161,16,37
1018,2511,17,6
1019,6241,8,62
1020,6927,0,40
1021,4796,11,19
1022,6329,2,41
1023,4048,15,18
1024,4005,12,18
1025,5318,9,17
1026,2656,14,17
1027,1065,9,24
1028,4023,12,12
1029,873,28,2
1030,1537,24,9
1031,2543,15,10
1032,5824,2,26
1033,5485,4,22
1034,5032,14,31
1035,5412,8,32
1036,7045,0,17
1037,4718,6,10
1038,5508,7,25
1039,1805,20,3
1040,6121,3,17
1041,3161,10,10
1042,397,122,13
1043,4141,27,27
1044,4801,10,10
1045,875,17,44
1046,3380,10,11
1047,2294,16,14
1048,3533,35,27
1049,1725,38,21
1050,2348,20,12
1051,7005,0,15
1052,6003,2,13
1053,4921,28,78
1054,1524,26,3
1055,2411,32,6
1056,1759,42,12
1057,741,87,15
1058,1770,17,9
1059,6434,8,47
1060,1175,48,8
1061,1662,22,6
1062,4733,15,0
1063,4083,15,20
1064,2703,15,6
1065,6696,2,19
1066,3609,27,12
1067,6087,10,111
1068,85,12,1
1069,4896,5,21
1070,445,20,2
1071,3577,13,17
1072,3596,9,14
1073,3164,6,11
1074,1433,12,1
1075,6808,0,51
1076,3408,12,21
1077,5151,6,20
1078,1171,36,5
1079,2677,24,10
1080,808,20,0
1081,5541,23,56
1082,1650,10,4
1083,6557,1,32
1084,3158,35,35
1085,831,60,13
1086,2398,13,8
1087,1443,14,5
1088,4268,17,16
1089,5656,7,37
1090,3662,22,3
1091,200,67,3
1092,7003,0,31
1093,6469,2,24
1094,6895,0,15
1095,2185,19,4
1096,6416,3,33
1097,5406,20,54
1098,6464,29,24
1099,5362,6,23
1100,1733,17,7
1101,5614,3,15
1102,2708,9,8
1103,4340,10,18
1104,1145,53,11
1105,1815,26,11
1106,2461,20,4
1107,1739,29,16
1108,2570,30,9
1109,73,102,0
1110,3508,94,0
1111,1228,20,6
1112,2984,10,6
1113,3549,20,25
1114,5651,0,26
1115,2532,12,10
1116,2102,39,27
1117,3459,7,10
1118,889,43,10
1119,2924,19,24
1120,469,21,1
1121,3042,9,7
1122,2089,24,11
1123,4806,6,22
1124,1871,16,8
1125,4214,8,10
1126,6526,2,24
1127,4660,6,8
1128,6322,1,11
1129,1109,45,11
1130,5368,6,27
1131,3309,26,21
1132,5763,4,14
1133,1163,22,3
1134,4684,4,19
1135,5286,14,37
1136,2674,36,14
1137,5169,3,13
1138,6026,7,43
1139,5020,17,63
1140,744,28,5
1141,2499,19,11
1142,5777,3,11
1143,4305,34,36
1144,2252,35,14
1145,468,13,2
1146,5261,7,18
1147,6647,2,57
1148,675,17,2
1149,4261,8,9
1150,6838,0,14
1151,4095,20,27
1152,1273,11,7
1153,2283,37,22
1154,5540,6,24
1155,2897,13,10
1156,2342,12,6
1157,5950,45,3
1158,954,41,12
1159,6921,1,57
1160,7049,0,26
1161,5625,18,49
1162,1543,16,5
1163,2352,31,3
1164,3931,13,18
1165,5084,7,16
1166,2522,38,25
1167,6409,1,19
1168,5694,16,78
1169,6827,0,14
1170,229,17,15
1171,921,5,25
1172,2829,12,13
1173,5249,3,11
1174,902,16,0
1175,4325,24,46
1176,665,43,0
1177,4507,13,22
1178,3631,16,19
1179,2154,41,15
1180,2462,21,13
1181,4893,29,61
1182,3146,13,4
1183,4033,23,26
1184,3637,13,12
1185,3413,68,67
1186,270,24,4
1187,6112,12,84
1188,6172,8,70
1189,5644,7,30
1190,49,29,0
1191,4917,9,11
1192,3455,11,6
1193,364,56,4
1194,525,15,1
1195,5581,6,24
1196,3972,4,13
1197,2873,6,5
1198,1673,35,5
1199,1894,31,15
1200,6999,0,42
1201,1424,7,6
1202,4266,24,30
1203,2856,22,15
1204,6611,3,37
1205,1506,7,6
1206,3477,16,17
1207,6303,7,81
1208,6224,2,24
1209,3231,10,12
1210,3254,16,10
1211,2693,13,11
1212,3443,13,15
1213,213,27,0
1214,4187,15,25
1215,3775,7,6
1216,1730,48,25
1217,1132,22,3
1218,2016,13,5
1219,6498,2,23
1220,6936,1,11
1221,403,71,9
1222,4004,20,15
1223,1422,36,3
1224,5079,3,11
1225,1810,20,11
1226,3889,36,23
1227,2515,32,31
1228,3597,88,95
1229,4500,17,24
1230,3135,22,19
1231,4715,3,16
1232,4872,15,16
1233,2666,13,15
1234,4061,11,20
1235,2964,11,7
1236,5103,7,30
1237,3385,7,5
1238,2596,26,16
1239,3039,9,4
1240,2436,10,6
1241,3497,38,27
1242,2783,15,7
1243,809,31,0
1244,142,27,0
1245,74,26,0
1246,3796,29,23
1247,3848,4,8
1248,3589,10,15
1249,387,30,0
1250,524,16,1
1251,150,20,0
1252,5849,3,24
1253,41,12,0
1254,3348,39,28
1255,4932,8,17
1256,3364,16,16
1257,3519,3,6
1258,4170,26,41
1259,1744,9,19
1260,312,56,22
1261,6654,1,25
1262,2083,6,6
1263,5659,13,63
1264,5599,5,28
1265,3233,31,33
1266,2407,27,18
1267,1776,5,20
1268,6963,0,35
1269,4573,17,27
1270,3725,19,17
1271,1124,27,4
1272,5274,6,22
1273,2318,32,23
1274,1232,24,25
1275,6382,0,13
1276,2078,10,6
1277,6340,3,24
1278,3776,26,28
1279,2711,22,12
1280,1613,18,5
1281,1366,14,2
1282,18,9,8
1283,660,62,9
1284,1417,41,4
1285,705,17,0
1286,6918,2,70
1287,1136,29,4
1288,2262,16,6
1289,6098,2,9
1290,3705,5,15
1291,1178,17,0
1292,6148,4,25
1293,4456,12,10
1294,5885,98,3
1295,1983,22,12
1296,106,20,0
1297,454,32,2
1298,1225,15,0
1299,4154,4,9
1300,1623,9,1
1301,580,5,19
1302,2038,21,13
1303,4607,3,16
1304,3811,6,7
1305,3727,20,31
1306,973,38,7
1307,6235,7,43
1308,4211,33,45
1309,6041,11,50
1310,4416,8,24
1311,6783,0,33
1312,2033,18,13
1313,2189,14,5
1314,5834,4,19
1315,6327,2,11
1316,3860,10,16
1317,6101,4,27
1318,4705,5,13
1319,3643,14,19
1320,3713,3,9
1321,4174,21,29
1322,5981,3,36
1323,4418,9,15
1324,1693,38,21
1325,6259,4,17
1326,4590,36,63
1327,2869,9,5
1328,4967,5,29
1329,1908,9,6
1330,6608,2,39
1331,2062,22,3
1332,5769,8,39
1333,4950,17,23
1334,2736,29,21
1335,4761,10,21
1336,1268,27,1
1337,36,18,0
1338,803,58,5
1339,6685,9,46
1340,3110,20,9
1341,1014,11,2
1342,4427,14,32
1343,1002,39,10
1344,6460,1,37
1345,5498,10,26
1346,3267,10,6
1347,3984,7,8
1348,290,15,0
1349,5632,6,17
1350,169,23,0
1351,415,18,0
1352,6080,4,33
1353,1208,29,4
1354,4766,7,20
1355,2187,15,2
1356,1574,15,1
1357,4177,26,27
1358,5113,15,23
1359,3893,19,10
1360,5227,5,22
1361,579,79,8
1362,3222,13,13
1363,1556,32,5
1364,5986,6,23
1365,1940,9,3
1366,2986,8,5
1367,6352,2,18
1368,5242,24,43
1369,5354,17,67
1370,1353,25,7
1371,170,41,2
1372,1372,19,6
1373,6361,4,19
1374,1781,39,11
1375,6831,1,20
1376,4616,19,40
1377,377,121,9
1378,3132,33,28
1379,4164,11,21
1380,5511,9,42
1381,140,42,2
1382,899,33,3
1383,1870,18,8
1384,3873,9,10
1385,288,38,1
1386,1305,9,3
1387,2180,42,23
1388,1110,17,3
1389,3075,21,10
1390,4589,18,27
1391,4941,2,20
1392,2789,11,7
1393,126,83,3
1394,2950,19,12
1395,4299,7,18
1396,4652,8,11
1397,2836,45,37
1398,884,23,3
1399,2918,47,32
1400,3059,21,11
1401,4337,5,12
1402,6310,5,18
1403,3165,41,25
1404,5520,7,22
1405,1363,22,2
1406,6504,1,37
1407,7035,0,14
1408,1789,36,12
1409,453,35,2
1410,3933,11,17
1411,3895,6,8
1412,2800,12,12
1413,3817,8,6
1414,5676,5,34
1415,6388,0,15
1416,609,17,5
1417,118,14,1
1418,6937,0,32
1419,3666,14,13
1420,5615,13,44
1421,2465,15,16
1422,4257,23,34
1423,2208,26,13
1424,5935,4,13
1425,5963,5,51
1426,2261,12,10
1427,5481,3,7
1428,231,8,0
1429,1374,28,9
1430,20,17,0
1431,5936,2,15
1432,5346,3,31
1433,5159,14,23
1434,5100,9,23
1435,2146,18,6
1436,3496,10,10
1437,1491,27,8
1438,7025,0,22
1439,195,17,0
1440,7004,0,51
1441,4803,32,33
1442,3789,13,18
1443,6407,1,23
1444,2704,10,4
1445,2197,25,11
1446,1670,21,6
1447,4000,7,13
1448,35,17,0
1449,1248,19,6
1450,7048,0,15
1451,5600,9,44
1452,130,11,0
1453,1320,11,1
1454,3653,24,15
1455,3824,10,15
1456,936,31,3
1457,5024,2,14
1458,4126,6,7
1459,1631,10,5
1460,6644,0,12
1461,5895,4,26
1462,835,13,3
1463,6943,0,20
1464,5624,5,11
1465,3374,6,11
1466,160,15,0
1467,1991,14,5
1468,5610,2,12
1469,6297,4,30
1470,2661,27,6
1471,6050,4,50
1472,5780,2,22
1473,2886,16,10
1474,6864,1,11
1475,6756,0,20
1476,5772,18,27
1477,3945,5,7
1478,6560,2,32
1479,5069,6,12
1480,4769,13,15
1481,6986,0,14
1482,2946,46,44
1483,2367,7,5
1484,6260,7,55
1485,6712,1,24
1486,2492,3,27
1487,1068,7,0
1488,1362,19,6
1489,2101,38,17
1490,3151,21,15
1491,6394,3,13
1492,6404,2,9
1493,797,22,4
1494,595,16,2
1495,227,42,3
1496,275,47,4
1497,3241,7,4
1498,6670,1,47
1499,6090,4,39
1500,2453,21,17
1501,2664,15,4
1502,6551,5,10
1503,5490,19,61
1504,5039,10,24
1505,2669,21,7
1506,6274,13,0
1507,4069,9,5
1508,6549,11,18
1509,2959,35,29
1510,1880,16,7
1511,2763,5,3
1512,1352,10,16
1513,1637,15,7
1514,3355,24,25
1515,1561,21,10
1516,2731,14,14
1517,6262,1,13
