Ranking,UserID,PageValue,OutDegree,InDegree
71,15853668,3.913e-04,757,2634
72,50374439,3.898e-04,30,503
73,31331740,3.882e-04,407,3623
74,14749606,3.870e-04,1,379
75,15901190,3.863e-04,96,454
76,169686021,3.829e-04,0,412
77,20609518,3.829e-04,0,567
78,27855118,3.810e-04,95,1696
79,16129920,3.796e-04,124,529
80,113130846,3.793e-04,1,8
81,19562228,3.754e-04,57,405
82,19329393,3.712e-04,94,287
83,2172,3.700e-04,520,765
84,14464369,3.698e-04,87,937
85,15661871,3.694e-04,335,1104
86,2384071,3.682e-04,240,664
87,12,3.663e-04,271,611
88,15962096,3.647e-04,22,475
89,5402612,3.573e-04,9,579
90,24447643,3.561e-04,166,428
91,15224867,3.546e-04,61,552
92,47787563,3.536e-04,50,1568
93,112508240,3.515e-04,100,441
94,24742040,3.507e-04,457,1897
95,34068984,3.497e-04,428,2693
96,11928542,3.363e-04,86,1467
97,7846,3.350e-04,834,923
98,59804598,3.338e-04,2467,2083
99,44570946,3.303e-04,21,143
100,26281970,3.301e-04,0,1821
101,12611642,3.296e-04,855,1035
102,14677919,3.251e-04,327,584
103,22784458,3.242e-04,1831,2974
104,7860742,3.238e-04,2458,3197
105,88749392,3.207e-04,174,385
106,14303746,3.201e-04,56,846
107,18498684,3.181e-04,5,459
108,288452305,3.150e-04,66,279
109,43166813,3.142e-04,264,1087
110,14269220,3.130e-04,972,1049
111,73992972,3.129e-04,18,589
112,3004231,3.118e-04,156,280
113,77888423,3.095e-04,6,253
114,47667972,3.073e-04,14,517
115,309366491,3.066e-04,1292,2291
116,16464746,3.061e-04,1047,2425
117,83883736,3.051e-04,125,612
118,33423,3.048e-04,341,726
119,14511951,3.031e-04,488,496
120,22412376,3.020e-04,103,480
121,15924858,3.003e-04,66,1214
122,4620451,3.000e-04,339,1078
123,62513246,2.975e-04,8,322
124,14654965,2.961e-04,714,2122
125,22679419,2.948e-04,1263,1411
126,19697415,2.909e-04,55,407
127,17092592,2.906e-04,1051,1117
128,58545637,2.904e-04,8,156
129,18996905,2.873e-04,447,3255
130,15222083,2.860e-04,1243,1246
131,14749383,2.849e-04,10,327
132,180505807,2.834e-04,15,448
133,263292498,2.801e-04,11,351
134,51263592,2.786e-04,296,470
135,13058232,2.778e-04,101,492
136,16786977,2.749e-04,1,426
137,66561957,2.745e-04,156,310
138,5442012,2.735e-04,2204,1763
139,15693493,2.733e-04,547,431
140,742143,2.728e-04,131,226
141,13348,2.703e-04,798,511
142,17868918,2.700e-04,589,2904
143,2100521,2.693e-04,189,643
144,126881128,2.691e-04,0,702
145,14293310,2.691e-04,281,434
146,268414482,2.690e-04,70,434
147,13,2.688e-04,247,536
148,3443591,2.653e-04,339,880
149,28706024,2.648e-04,75,343
150,16900044,2.644e-04,1,18
151,29514951,2.637e-04,405,1314
152,15131310,2.633e-04,233,402
153,35787166,2.631e-04,50,273
154,238260874,2.624e-04,105,2560
155,82030021,2.621e-04,351,1657
156,246481013,2.596e-04,73,211
157,2367911,2.588e-04,781,1406
158,18671559,2.583e-04,335,374
159,19040580,2.578e-04,1294,1536
160,32765534,2.573e-04,79,315
161,22872643,2.572e-04,193,408
162,749863,2.570e-04,296,759
163,25365536,2.568e-04,31,225
164,14622632,2.544e-04,184,500
165,26053643,2.521e-04,102,257
166,8088112,2.518e-04,429,2539
167,24773177,2.499e-04,127,467
168,36803580,2.496e-04,9,786
169,52551600,2.481e-04,0,392
170,18742444,2.442e-04,145,1625
171,6141832,2.437e-04,96,380
172,18776017,2.437e-04,2272,2346
173,96848570,2.436e-04,451,1283
174,15134782,2.432e-04,128,424
175,22677790,2.427e-04,99,342
176,21158690,2.424e-04,254,877
177,14353392,2.419e-04,327,383
178,17217640,2.407e-04,2,517
179,87764480,2.399e-04,707,1303
180,14922225,2.391e-04,785,1529
181,17753033,2.384e-04,109,302
182,263838766,2.383e-04,111,2317
183,27633075,2.363e-04,632,3655
184,28521141,2.362e-04,370,749
185,17461978,2.349e-04,32,259
186,36823,2.346e-04,233,417
187,27195114,2.345e-04,59,236
188,1715051,2.339e-04,230,407
189,17220934,2.338e-04,8,311
190,16475194,2.336e-04,984,1718
191,16669075,2.329e-04,663,947
192,133055665,2.328e-04,416,2342
193,6539592,2.326e-04,236,274
194,14681605,2.310e-04,49,474
195,116952434,2.298e-04,1554,1799
196,36735522,2.296e-04,411,938
197,14239638,2.271e-04,98,102
198,44473103,2.261e-04,107,636
199,13687132,2.260e-04,343,822
200,26642006,2.250e-04,146,221
201,23959074,2.248e-04,2,189
202,117674417,2.236e-04,318,2858
203,27260086,2.235e-04,91,158
204,23027237,2.234e-04,205,313
205,23544596,2.229e-04,117,240
206,6519522,2.224e-04,786,592
207,15736190,2.224e-04,266,562
208,23375688,2.223e-04,29,364
209,20015311,2.221e-04,47,328
210,62290422,2.218e-04,55,149
211,3840,2.217e-04,768,459
212,113420831,2.216e-04,64,571
213,47785747,2.210e-04,35,1058
214,18676177,2.207e-04,73,109
215,21436960,2.204e-04,937,1369
216,2557521,2.203e-04,113,343
217,19279990,2.186e-04,125,414
218,23832022,2.181e-04,0,233
219,58562226,2.180e-04,2,12
220,144040563,2.169e-04,557,1320
221,16098603,2.168e-04,2037,2399
222,151287563,2.166e-04,7,19
223,93957809,2.159e-04,85,296
224,23151437,2.152e-04,71,248
225,24980246,2.150e-04,0,336
226,61040299,2.141e-04,222,736
227,18208354,2.129e-04,240,234
228,24989174,2.125e-04,9,307
229,18963070,2.109e-04,278,648
230,5392522,2.082e-04,72,339
231,17732153,2.077e-04,135,231
232,2735591,2.077e-04,258,350
233,175624200,2.072e-04,18,463
234,21586418,2.072e-04,73,251
235,28123862,2.063e-04,108,1220
236,237845487,2.046e-04,102,453
237,3108351,2.040e-04,10,262
238,214997269,2.037e-04,3,47
239,5768872,2.023e-04,290,329
240,9624742,2.016e-04,555,726
241,17004618,2.004e-04,89,339
242,26280712,1.995e-04,235,920
243,35206553,1.993e-04,170,339
244,29758446,1.992e-04,52,1029
245,44039298,1.985e-04,145,319
246,131601987,1.982e-04,908,1372
247,24008967,1.981e-04,126,328
248,21955058,1.967e-04,18,223
249,284422688,1.963e-04,146,1524
250,18825961,1.962e-04,47,297
251,43192807,1.961e-04,57,426
252,16589206,1.959e-04,9,144
253,49315012,1.957e-04,41,280
254,17853760,1.953e-04,137,255
255,2729061,1.948e-04,160,334
256,9534522,1.942e-04,89,402
257,250831586,1.939e-04,0,659
258,4519121,1.939e-04,122,412
259,17939037,1.930e-04,51,546
260,20273398,1.927e-04,1184,801
261,14505838,1.915e-04,74,573
262,949521,1.911e-04,279,451
263,22841103,1.911e-04,1127,822
264,46423291,1.910e-04,77,1493
265,16744475,1.905e-04,11,218
266,43170475,1.903e-04,129,828
267,7081402,1.903e-04,681,473
268,214680621,1.887e-04,0,129
269,612473,1.884e-04,140,78
270,5763262,1.878e-04,183,319
271,19802879,1.873e-04,1105,1480
272,32097840,1.871e-04,1,29
273,39056518,1.871e-04,118,556
274,28149277,1.870e-04,0,1271
275,14575846,1.867e-04,478,641
276,14515799,1.859e-04,187,314
277,15227791,1.851e-04,54,291
278,266464616,1.848e-04,445,457
279,21362105,1.843e-04,142,304
280,290097288,1.842e-04,633,1201
281,252192024,1.842e-04,0,107
282,17140787,1.839e-04,158,342
283,22084427,1.839e-04,131,246
284,336116660,1.837e-04,7,163
285,407977463,1.836e-04,94,206
286,14645160,1.823e-04,537,785
287,19394186,1.816e-04,46,195
288,61853389,1.802e-04,505,718
289,14761795,1.802e-04,173,261
290,6480732,1.796e-04,54,335
291,6480652,1.794e-04,132,200
292,618593,1.790e-04,274,358
293,24444592,1.778e-04,9,548
294,28049003,1.778e-04,37,332
295,19413393,1.774e-04,392,884
296,16409683,1.772e-04,63,195
297,294198566,1.770e-04,444,1242
298,40519997,1.761e-04,0,217
299,286328448,1.756e-04,21,81
300,14925700,1.745e-04,23,575
301,1305941,1.744e-04,70,315
302,256573865,1.742e-04,43,135
303,14220046,1.741e-04,122,195
304,586,1.739e-04,153,230
305,19554706,1.733e-04,22,159
306,20175675,1.723e-04,99,35
307,7040932,1.721e-04,204,210
308,8163442,1.719e-04,177,481
309,930061,1.710e-04,324,404
310,767,1.707e-04,233,287
311,12223,1.706e-04,177,468
312,17759158,1.705e-04,221,693
313,93905958,1.702e-04,1049,1496
314,23680913,1.699e-04,105,203
315,56783491,1.697e-04,44,246
316,17020962,1.697e-04,39,163
317,61133,1.685e-04,402,500
318,14413075,1.685e-04,113,442
319,862681,1.678e-04,217,485
320,14615871,1.677e-04,96,515
321,643653,1.676e-04,512,748
322,451586190,1.675e-04,9,316
323,1000591,1.674e-04,132,279
324,6608332,1.672e-04,789,621
325,18222378,1.670e-04,0,231
326,24929621,1.667e-04,24,24
327,989,1.667e-04,181,305
328,20437286,1.666e-04,38,539
329,15838599,1.659e-04,33,595
330,17006157,1.656e-04,134,312
331,14199979,1.656e-04,212,376
332,18720595,1.654e-04,133,167
333,15888142,1.654e-04,60,416
334,121258930,1.651e-04,200,1277
335,14691709,1.647e-04,846,767
336,14074515,1.647e-04,542,706
337,17503591,1.646e-04,248,432
338,83943787,1.643e-04,2122,2678
339,21068395,1.641e-04,13,308
340,15492359,1.636e-04,27,230
341,6297852,1.635e-04,266,334
342,12534,1.634e-04,175,407
343,5162861,1.633e-04,277,581
344,36686415,1.631e-04,0,265
345,16264006,1.624e-04,87,167
346,717313,1.623e-04,32,292
347,50115087,1.622e-04,174,801
348,111164068,1.621e-04,1074,1190
349,14326533,1.619e-04,52,201
350,17061263,1.616e-04,1,105
351,13461662,1.613e-04,305,456
352,46426258,1.602e-04,56,397
353,16017475,1.601e-04,63,210
354,18666844,1.601e-04,867,1182
355,9275742,1.601e-04,207,401
356,14224719,1.597e-04,97,246
357,79293791,1.597e-04,12,113
358,184647530,1.594e-04,2,23
359,57107167,1.594e-04,2,432
360,16580226,1.591e-04,1026,1265
361,19658936,1.587e-04,214,528
362,14224219,1.585e-04,385,344
363,15234407,1.584e-04,113,486
364,18753000,1.583e-04,837,1214
365,20747847,1.582e-04,247,729
366,158414847,1.577e-04,147,328
367,105654296,1.573e-04,4,16
368,8161232,1.572e-04,34,211
369,29395230,1.572e-04,8,68
370,14372486,1.564e-04,182,431
371,16567106,1.563e-04,217,592
372,59414975,1.562e-04,358,803
373,7157132,1.560e-04,292,552
374,160817572,1.558e-04,0,460
375,18715024,1.557e-04,622,581
376,14647570,1.556e-04,295,463
377,17293897,1.551e-04,23,273
378,2735631,1.542e-04,168,369
379,64488804,1.541e-04,145,420
380,90779436,1.534e-04,595,1116
381,5988062,1.534e-04,47,300
382,9207632,1.532e-04,54,217
383,101859065,1.532e-04,202,1013
384,55033682,1.529e-04,39,368
385,104249727,1.529e-04,58,244
386,130617778,1.521e-04,73,151
387,116362700,1.518e-04,16,229
388,755431,1.517e-04,69,286
389,14155052,1.515e-04,543,550
390,71294756,1.514e-04,143,214
391,2467791,1.513e-04,101,259
392,28165335,1.504e-04,75,134
393,15473958,1.500e-04,811,965
394,24166202,1.496e-04,105,362
395,809760,1.493e-04,98,317
396,21556071,1.487e-04,1,597
397,7194892,1.484e-04,237,484
398,22940219,1.484e-04,0,222
399,21879024,1.479e-04,67,148
400,12044602,1.471e-04,280,213
401,88323281,1.469e-04,1636,2356
402,7093352,1.467e-04,502,505
403,16799897,1.466e-04,207,272
404,116036694,1.466e-04,1715,2238
405,94918917,1.465e-04,180,829
406,146155608,1.463e-04,218,1089
407,4833,1.456e-04,143,317
408,89503894,1.454e-04,79,261
409,610533,1.452e-04,673,821
410,20240002,1.451e-04,480,874
411,25473689,1.451e-04,542,859
412,20778387,1.449e-04,9,343
413,60273,1.442e-04,118,358
414,14199378,1.442e-04,421,685
415,18980276,1.441e-04,30,123
416,2890961,1.440e-04,66,225
417,142157505,1.440e-04,28,154
418,16245822,1.439e-04,235,670
419,3253671,1.438e-04,291,195
420,2779821,1.438e-04,427,644
421,166739404,1.434e-04,1,413
422,14589257,1.434e-04,221,607
423,1979391,1.434e-04,3,248
424,1504011,1.432e-04,136,257
425,42977712,1.428e-04,144,312
426,33998183,1.428e-04,507,535
427,15575251,1.427e-04,254,565
428,157652825,1.423e-04,377,529
429,7376382,1.416e-04,286,303
430,965091,1.413e-04,113,241
431,15279452,1.412e-04,196,477
432,53297035,1.408e-04,25,202
433,24942585,1.407e-04,661,1027
434,681813,1.405e-04,67,305
435,42576711,1.404e-04,103,259
436,188443111,1.403e-04,58,858
437,16956955,1.400e-04,208,262
438,21035409,1.400e-04,64,216
439,5746452,1.398e-04,99,328
440,17194296,1.397e-04,10,189
441,16312576,1.395e-04,302,240
442,6351572,1.392e-04,363,348
443,28735548,1.389e-04,479,739
444,32498545,1.388e-04,57,137
445,14939981,1.388e-04,156,138
446,418,1.387e-04,134,234
447,65289126,1.385e-04,28,262
448,19982092,1.382e-04,61,195
449,61033129,1.381e-04,114,357
450,44874400,1.377e-04,42,192
451,34747631,1.369e-04,195,250
452,74594552,1.369e-04,2,106
453,14803701,1.368e-04,119,242
454,18709570,1.368e-04,353,425
455,166155537,1.367e-04,52,246
456,19658826,1.364e-04,305,465
457,50000478,1.362e-04,200,419
458,18055737,1.358e-04,79,261
459,33191389,1.356e-04,195,317
460,10202,1.356e-04,35,279
461,3475,1.355e-04,171,198
462,7861622,1.353e-04,275,450
463,63253045,1.351e-04,202,316
464,15029953,1.351e-04,508,623
465,141021153,1.345e-04,890,883
466,216299334,1.341e-04,69,187
467,37291805,1.340e-04,82,367
468,11447852,1.339e-04,159,208
469,19426551,1.334e-04,152,241
470,15165493,1.329e-04,1132,910
471,21148293,1.328e-04,0,138
472,1835411,1.327e-04,205,365
473,21891867,1.325e-04,76,56
474,177345928,1.324e-04,81,360
475,52758395,1.323e-04,1074,958
476,28420827,1.323e-04,58,336
477,130922325,1.323e-04,77,192
478,57084769,1.322e-04,142,139
479,28465635,1.321e-04,896,1656
480,14880937,1.320e-04,63,407
481,34743251,1.319e-04,346,607
482,238319766,1.315e-04,8,68
483,16190898,1.305e-04,70,118
484,66699013,1.305e-04,320,315
485,17074440,1.305e-04,98,138
486,20291791,1.302e-04,484,774
487,15150609,1.301e-04,151,499
488,22685200,1.300e-04,79,184
489,14453798,1.300e-04,259,399
490,40076725,1.300e-04,406,656
491,14202817,1.300e-04,95,216
492,128956175,1.298e-04,28,176
493,1143031,1.297e-04,33,235
494,24223641,1.294e-04,25,238
495,74580436,1.293e-04,2,70
496,26257166,1.292e-04,100,206
497,17581754,1.286e-04,49,172
498,16674726,1.285e-04,684,790
499,43815496,1.284e-04,239,271
500,10454572,1.277e-04,281,251
501,18581803,1.276e-04,1837,1014
502,29344169,1.274e-04,52,148
503,37570179,1.273e-04,208,253
504,7565302,1.273e-04,390,480
505,8963722,1.272e-04,74,467
506,25026165,1.272e-04,780,1073
507,92367751,1.271e-04,107,128
508,24560836,1.268e-04,205,341
509,20155652,1.267e-04,35,125
510,26565946,1.266e-04,4,119
511,73019162,1.266e-04,647,1068
512,25027806,1.264e-04,60,121
513,1586501,1.259e-04,160,239
514,22207520,1.256e-04,132,365
515,4119741,1.254e-04,153,274
516,17899109,1.253e-04,35,229
517,20196258,1.251e-04,72,140
518,817268,1.251e-04,445,307
519,20479813,1.249e-04,31,127
520,266182056,1.244e-04,122,741
521,12741,1.243e-04,273,328
522,767396,1.240e-04,361,345
523,15472368,1.239e-04,83,327
524,24083901,1.239e-04,40,217
525,18863815,1.237e-04,10,161
526,40511475,1.236e-04,55,95
527,78453,1.234e-04,168,235
528,15519544,1.233e-04,930,897
529,18744957,1.229e-04,39,154
530,20060293,1.228e-04,1119,970
531,8295072,1.224e-04,18,848
532,184910040,1.223e-04,9,166
533,15112961,1.223e-04,355,696
534,100318079,1.223e-04,1920,2208
535,71256932,1.222e-04,125,282
536,15281911,1.220e-04,168,389
537,32774989,1.220e-04,363,91
538,19029137,1.220e-04,28,226
539,14693823,1.220e-04,73,696
540,18729020,1.219e-04,78,243
541,17781165,1.218e-04,176,661
542,47429047,1.218e-04,181,394
543,20855746,1.218e-04,77,78
544,15087011,1.217e-04,106,221
545,18887526,1.217e-04,22,104
546,151338729,1.217e-04,1541,1981
547,22548403,1.217e-04,75,283
548,11388132,1.214e-04,20,169
549,21982720,1.213e-04,43,141
550,20471349,1.211e-04,925,792
551,20436059,1.211e-04,463,394
552,48027925,1.209e-04,131,223
553,65913144,1.208e-04,1661,1862
554,9212052,1.207e-04,185,299
555,18708466,1.207e-04,98,236
556,20436922,1.205e-04,137,324
557,7872262,1.204e-04,1533,1567
558,82453323,1.202e-04,395,703
559,17446621,1.201e-04,255,190
560,21414413,1.200e-04,76,134
561,15447248,1.197e-04,372,408
562,85891683,1.196e-04,67,608
563,1294741,1.195e-04,169,187
564,16792453,1.195e-04,213,394
565,14876672,1.195e-04,335,508
566,30614676,1.195e-04,83,187
567,15587500,1.194e-04,169,414
568,652193,1.193e-04,144,226
569,1405071,1.192e-04,222,258
570,14994465,1.191e-04,96,172
571,1435461,1.190e-04,137,335
572,86336234,1.188e-04,507,671
573,8453452,1.186e-04,218,174
574,14946999,1.183e-04,33,360
575,32135704,1.182e-04,98,225
576,17017636,1.182e-04,22,147
577,1065921,1.181e-04,746,648
578,20880546,1.181e-04,496,759
579,23083404,1.180e-04,36,107
580,10078882,1.180e-04,248,725
581,156132825,1.177e-04,22,88
582,36198161,1.176e-04,1188,940
583,30973,1.175e-04,101,184
584,24807616,1.174e-04,33,188
585,17674486,1.172e-04,76,173
586,37170886,1.171e-04,409,356
587,14372143,1.171e-04,7,140
588,19877186,1.166e-04,5,116
589,15165502,1.163e-04,715,811
590,11340982,1.163e-04,157,211
591,17663756,1.161e-04,124,380
592,11113,1.159e-04,242,207
593,20545055,1.158e-04,3,72
594,117652722,1.157e-04,4,331
595,18897157,1.155e-04,300,396
596,119897041,1.155e-04,252,523
597,15186688,1.154e-04,50,86
598,16048740,1.154e-04,682,887
599,18170896,1.149e-04,30,224
600,7702232,1.147e-04,744,897
601,195475105,1.147e-04,1752,2069
602,4970411,1.144e-04,2,192
603,95980722,1.143e-04,423,655
604,53144764,1.143e-04,20,140
605,19923144,1.142e-04,84,100
606,75641903,1.141e-04,40,129
607,73731253,1.139e-04,34,266
608,209169572,1.136e-04,41,330
609,80273245,1.136e-04,0,289
610,19550535,1.131e-04,172,249
611,46220856,1.130e-04,51,647
612,15843910,1.129e-04,79,303
613,14326840,1.129e-04,134,339
614,13790282,1.126e-04,272,280
615,15259010,1.124e-04,89,312
616,816214,1.124e-04,338,489
617,52863920,1.124e-04,7,56
618,278778939,1.123e-04,73,190
619,69945997,1.123e-04,5,52
620,73381700,1.121e-04,419,802
621,749963,1.116e-04,51,120
622,31572616,1.115e-04,247,682
623,16028241,1.115e-04,250,570
624,11180212,1.114e-04,554,458
625,22705686,1.112e-04,940,1065
626,23235056,1.111e-04,299,133
627,15687962,1.110e-04,113,279
628,793830,1.110e-04,248,316
629,19705747,1.108e-04,137,471
630,204089551,1.106e-04,843,726
631,70587360,1.106e-04,122,260
632,121533789,1.106e-04,24,1668
633,18988524,1.105e-04,125,393
634,9938852,1.103e-04,0,381
635,6054912,1.100e-04,231,376
636,14231571,1.100e-04,110,277
637,38536306,1.099e-04,44,110
638,14763,1.098e-04,200,291
639,11666142,1.097e-04,301,422
640,23645599,1.097e-04,185,295
641,16421419,1.096e-04,196,374
642,28609947,1.095e-04,271,211
643,250303199,1.095e-04,339,743
644,17759701,1.094e-04,1563,1325
645,15861559,1.092e-04,160,205
646,26604704,1.091e-04,247,244
647,15154217,1.089e-04,282,391
648,26892157,1.089e-04,8,60
649,23894637,1.089e-04,111,313
650,22641532,1.089e-04,21,101
651,45862504,1.089e-04,390,490
652,11740902,1.088e-04,53,156
653,19414296,1.088e-04,267,349
654,817386,1.087e-04,0,276
655,15647676,1.087e-04,620,553
656,27696993,1.087e-04,92,246
657,18314308,1.086e-04,44,82
658,774096,1.085e-04,217,280
659,16890969,1.084e-04,13,316
660,17105214,1.084e-04,241,271
661,128216887,1.082e-04,76,257
662,71876190,1.082e-04,6,151
663,54228724,1.081e-04,136,487
664,180463340,1.081e-04,220,376
665,126444583,1.081e-04,665,809
666,31312972,1.080e-04,150,141
667,35184346,1.079e-04,0,92
668,25110374,1.079e-04,34,148
669,28870086,1.078e-04,185,206
670,1775731,1.077e-04,84,264
671,14722311,1.077e-04,236,307
672,24595743,1.076e-04,48,315
673,32959253,1.076e-04,19,68
674,7738402,1.076e-04,198,389
675,2529971,1.075e-04,106,210
676,13212522,1.073e-04,88,238
677,44527648,1.073e-04,196,419
678,21024748,1.073e-04,22,165
679,6385432,1.070e-04,52,166
680,14834340,1.070e-04,82,155
681,58166411,1.069e-04,5,76
682,3839,1.068e-04,133,202
683,500042487,1.066e-04,23,108
684,17587207,1.064e-04,118,214
685,55656369,1.064e-04,15,176
686,2727051,1.063e-04,115,315
687,17915692,1.060e-04,466,632
688,7517222,1.056e-04,376,310
689,12121162,1.055e-04,770,736
690,18378446,1.053e-04,49,166
691,20106852,1.053e-04,91,247
692,1652541,1.053e-04,4,161
693,734493,1.052e-04,26,233
694,17968886,1.051e-04,215,145
695,17696167,1.051e-04,25,88
696,16228398,1.050e-04,47,92
697,51241574,1.048e-04,5,108
698,20978103,1.048e-04,22,160
699,14944532,1.045e-04,365,744
700,37699718,1.044e-04,336,721
701,454340464,1.043e-04,38,450
702,93885127,1.043e-04,220,752
703,16636510,1.043e-04,6,88
704,15419775,1.042e-04,195,265
705,16747981,1.042e-04,51,507
706,294325981,1.042e-04,1,141
707,239760107,1.041e-04,121,299
708,14145493,1.040e-04,665,756
709,20567939,1.039e-04,42,124
710,14089195,1.038e-04,74,113
711,14589771,1.035e-04,65,153
712,21425125,1.034e-04,17,146
713,4893411,1.033e-04,318,316
714,33868543,1.033e-04,125,174
715,27022632,1.032e-04,151,177
716,31037985,1.027e-04,146,520
717,13109502,1.025e-04,387,540
718,14983833,1.022e-04,498,718
719,7710472,1.019e-04,247,312
720,69592091,1.018e-04,1172,1665
721,15110431,1.017e-04,0,302
722,36683668,1.017e-04,304,309
723,19493072,1.013e-04,853,1491
724,17595439,1.013e-04,126,163
725,3040621,1.012e-04,418,492
726,54384394,1.010e-04,26,110
727,165511377,1.009e-04,58,154
728,14345566,1.009e-04,99,161
729,13176312,1.009e-04,935,647
730,7377812,1.008e-04,690,550
731,19358562,1.006e-04,1330,1927
732,128522006,1.005e-04,291,514
733,10450,1.005e-04,296,288
734,297589557,1.004e-04,1,29
735,29145184,1.004e-04,387,653
736,17471979,1.003e-04,119,356
737,11435642,1.003e-04,176,209
738,187773078,1.002e-04,1296,1774
739,30734523,1.002e-04,126,273
740,16278375,1.002e-04,60,131
741,17636405,1.000e-04,92,225
742,37710752,1.000e-04,68,401
743,20661527,1.000e-04,324,329
744,23053505,9.984e-05,1,3
745,16372635,9.973e-05,161,324
746,16817883,9.968e-05,289,321
747,221185711,9.944e-05,76,274
748,77007853,9.936e-05,285,338
749,8360682,9.925e-05,96,256
750,784304,9.924e-05,66,128
751,345502810,9.902e-05,10,41
752,270449528,9.898e-05,2078,2014
753,17346342,9.875e-05,866,766
754,56225100,9.873e-05,14,83
755,70722719,9.870e-05,1,11
756,8001572,9.867e-05,473,452
757,145753059,9.864e-05,152,162
758,74231747,9.852e-05,55,88
759,17552077,9.848e-05,446,502
760,23039989,9.841e-05,29,367
761,14413715,9.790e-05,269,405
762,14529929,9.788e-05,62,66
763,6708952,9.779e-05,145,124
764,17241895,9.773e-05,106,151
765,14342564,9.764e-05,77,346
766,16895274,9.751e-05,299,347
767,15657647,9.743e-05,172,235
768,18734884,9.734e-05,64,185
769,31377059,9.729e-05,324,419
770,18755518,9.728e-05,172,244
771,48100887,9.719e-05,27,50
772,8914942,9.714e-05,377,191
773,34104616,9.713e-05,52,205
774,30539818,9.711e-05,9,50
775,61040833,9.682e-05,87,287
776,198830228,9.674e-05,59,200
777,240905997,9.670e-05,57,393
778,14157134,9.662e-05,129,314
779,28207101,9.651e-05,6,114
780,131926467,9.647e-05,120,448
781,83590349,9.643e-05,43,140
782,1702611,9.623e-05,221,382
783,26604904,9.621e-05,38,110
784,59524045,9.609e-05,119,121
785,14575107,9.605e-05,44,259
786,11107172,9.599e-05,104,180
787,15827269,9.598e-05,103,148
788,33923,9.577e-05,146,224
789,196917975,9.553e-05,16,68
790,121999927,9.541e-05,57,343
791,15102849,9.537e-05,1099,550
792,11845912,9.530e-05,86,166
793,120178497,9.515e-05,58,134
794,16190278,9.513e-05,70,218
795,15494342,9.511e-05,163,273
796,39680464,9.511e-05,134,209
797,121825928,9.510e-05,374,607
798,3096071,9.509e-05,361,397
799,791124,9.502e-05,169,234
800,27901418,9.502e-05,13,151
801,55010030,9.496e-05,22,183
802,15164565,9.493e-05,72,180
803,18655567,9.488e-05,244,173
804,16112634,9.480e-05,999,1244
805,15877164,9.476e-05,139,176
806,61592079,9.475e-05,128,195
807,52968650,9.475e-05,23,154
808,7249822,9.474e-05,186,247
809,41073372,9.468e-05,32,107
810,27531390,9.462e-05,107,264
811,14327149,9.456e-05,59,119
812,24277551,9.442e-05,80,160
813,14454247,9.437e-05,1,66
814,49860148,9.437e-05,10,70
